transaction_id,account_id,beneficiary_id,device_id,transaction_timestamp,amount,currency,transaction_type,merchant_category,origin_country,destination_country,channel,is_suspicious,suspicious_pattern
TXN0002935,ACCT000492,BEN000769,DEV000138,2025-02-25T11:59:00,13.92,USD,card_payment,grocery,SG,GB,web,False,normal_activity
TXN0002936,ACCT000119,BEN000395,DEV000170,2025-08-31T16:31:00,139.4,EUR,bank_transfer,cash_services,GB,GB,web,False,normal_activity
TXN0002937,ACCT000228,BEN000587,DEV000045,2025-09-14T00:39:00,54.0,EUR,international_transfer,grocery,FR,US,mobile,False,normal_activity
TXN0002938,ACCT000033,BEN000154,DEV000468,2025-10-06T09:08:00,17.8,USD,card_payment,crypto_exchange,FR,GB,web,False,normal_activity
TXN0002939,ACCT000037,BEN000615,DEV000221,2025-02-14T18:49:00,42.21,EUR,cash_withdrawal,cash_services,ZA,GB,web,False,normal_activity
TXN0002940,ACCT000101,BEN000256,DEV000446,2025-05-19T23:28:00,55.12,SGD,international_transfer,gambling,SG,GB,mobile,True,mule_account_style_behaviour
TXN0002941,ACCT000511,BEN000566,DEV000126,2025-01-23T20:13:00,67.4,GBP,international_transfer,cash_services,SG,NG,mobile,False,normal_activity
TXN0002942,ACCT000609,BEN000222,DEV000007,2025-10-16T02:08:00,68.13,EUR,card_payment,grocery,AE,US,mobile,False,normal_activity
TXN0002943,ACCT000350,BEN000746,DEV000083,2025-04-03T05:12:00,228.63,EUR,card_payment,crypto_exchange,US,GB,web,False,normal_activity
TXN0002944,ACCT000124,BEN000567,DEV000283,2025-04-29T20:08:00,20.91,USD,bank_transfer,electronics,GB,US,web,False,normal_activity
TXN0002945,ACCT000646,BEN000362,DEV000288,2025-07-26T18:18:00,58.15,EUR,card_payment,cash_services,DE,GB,mobile,False,normal_activity
TXN0002946,ACCT000195,BEN000365,DEV000263,2025-02-24T02:29:00,30.23,AED,card_payment,crypto_exchange,GB,DE,mobile,False,normal_activity
TXN0002947,ACCT000109,BEN000001,DEV000576,2025-10-09T17:32:00,206.55,SGD,bank_transfer,gambling,US,NG,web,True,mule_account_style_behaviour
TXN0002948,ACCT000097,BEN000240,DEV000392,2025-06-17T20:19:00,40.23,EUR,bank_transfer,travel,GB,DE,mobile,False,normal_activity
TXN0002949,ACCT000248,BEN000632,DEV000440,2025-07-24T05:32:00,48.94,SGD,card_payment,electronics,FR,PA,web,False,normal_activity
TXN0002950,ACCT000515,BEN000666,DEV000075,2025-09-17T06:24:00,171.52,AED,card_payment,cash_services,DE,SG,mobile,False,normal_activity
TXN0002951,ACCT000278,BEN000800,DEV000280,2025-08-29T22:57:00,219.71,GBP,cash_withdrawal,grocery,GB,FR,mobile,False,normal_activity
TXN0002952,ACCT000312,BEN000069,DEV000373,2025-01-15T11:47:00,250.98,EUR,bank_transfer,grocery,ZA,NL,mobile,False,normal_activity
TXN0002953,ACCT000239,BEN000201,DEV000351,2025-02-05T22:45:00,2500.0,GBP,card_payment,grocery,AE,FR,api,True,round_number_payments
TXN0002954,ACCT000661,BEN000614,DEV000569,2025-10-22T06:42:00,102.99,AED,international_transfer,cash_services,GB,AE,mobile,False,normal_activity
TXN0002955,ACCT000479,BEN000290,DEV000286,2025-11-17T22:51:00,85.04,SGD,cash_withdrawal,travel,NG,NL,mobile,False,normal_activity
TXN0002956,ACCT000466,BEN000199,DEV000224,2025-04-04T07:24:00,63.68,AED,card_payment,grocery,US,NL,mobile,False,normal_activity
TXN0002957,ACCT000307,BEN000226,DEV000567,2025-01-08T21:32:00,70.8,EUR,card_payment,cash_services,GB,US,web,False,normal_activity
TXN0002958,ACCT000372,BEN000735,DEV000203,2025-09-06T15:24:00,212.13,EUR,bank_transfer,grocery,FR,AE,web,True,account_takeover_style_behaviour
TXN0002959,ACCT000620,BEN000687,DEV000343,2025-12-26T06:04:00,169.82,GBP,bank_transfer,gambling,NG,GB,web,False,normal_activity
TXN0002960,ACCT000460,BEN000005,DEV000017,2025-02-11T15:03:00,149.49,SGD,international_transfer,gambling,NG,DE,web,False,normal_activity
TXN0002961,ACCT000570,BEN000673,DEV000100,2025-02-03T03:21:00,80.34,AED,card_payment,electronics,FR,NL,mobile,False,normal_activity
TXN0002962,ACCT000029,BEN000446,DEV000035,2025-05-23T03:37:00,514.67,GBP,bank_transfer,grocery,FR,NL,mobile,False,normal_activity
TXN0002963,ACCT000602,BEN000676,DEV000251,2025-08-13T19:51:00,46.5,USD,card_payment,travel,ZA,NL,mobile,False,normal_activity
TXN0002964,ACCT000666,BEN000498,DEV000559,2025-06-19T17:49:00,15.57,EUR,international_transfer,travel,US,GB,mobile,False,normal_activity
TXN0002965,ACCT000468,BEN000551,DEV000043,2025-06-21T05:48:00,52.52,EUR,card_payment,grocery,AE,US,web,False,normal_activity
TXN0002966,ACCT000670,BEN000462,DEV000586,2025-06-20T23:34:00,70.24,EUR,bank_transfer,electronics,NG,NL,web,False,normal_activity
TXN0002967,ACCT000398,BEN000588,DEV000522,2025-12-27T23:42:00,215.48,GBP,bank_transfer,grocery,ZA,NL,api,False,normal_activity
TXN0002968,ACCT000194,BEN000653,DEV000004,2025-04-10T17:33:00,42.1,EUR,cash_withdrawal,cash_services,DE,NG,web,False,normal_activity
TXN0002969,ACCT000425,BEN000407,DEV000003,2025-02-05T04:26:00,103.76,EUR,bank_transfer,electronics,FR,SG,web,True,shared_device_behaviour
TXN0002970,ACCT000440,BEN000090,DEV000541,2025-07-13T03:49:00,17.65,GBP,bank_transfer,grocery,DE,DE,api,False,normal_activity
TXN0002971,ACCT000102,BEN000075,DEV000352,2025-06-24T04:04:00,176.49,SGD,international_transfer,electronics,SG,TR,mobile,False,normal_activity
TXN0002972,ACCT000142,BEN000333,DEV000003,2025-04-12T05:43:00,70.92,AED,bank_transfer,travel,NL,NG,mobile,True,shared_device_behaviour
TXN0002973,ACCT000204,BEN000379,DEV000573,2025-12-19T18:59:00,1000.0,GBP,bank_transfer,grocery,FR,SG,web,True,round_number_payments
TXN0002974,ACCT000384,BEN000691,DEV000337,2025-03-02T18:49:00,454.18,GBP,international_transfer,grocery,DE,US,web,False,normal_activity
TXN0002975,ACCT000104,BEN000027,DEV000382,2025-02-19T07:52:00,174.67,EUR,bank_transfer,grocery,GB,NG,branch,False,normal_activity
TXN0002976,ACCT000540,BEN000711,DEV000407,2025-02-18T16:05:00,2500.0,SGD,bank_transfer,electronics,SG,SG,web,True,round_number_payments
TXN0002977,ACCT000077,BEN000045,DEV000121,2025-12-10T09:27:00,60.43,GBP,card_payment,grocery,GB,GB,api,False,normal_activity
TXN0002978,ACCT000658,BEN000399,DEV000216,2025-11-23T13:40:00,782.65,AED,card_payment,grocery,ZA,US,mobile,False,normal_activity
TXN0002979,ACCT000474,BEN000339,DEV000078,2025-12-15T22:41:00,395.81,EUR,bank_transfer,gambling,GB,NG,web,False,normal_activity
TXN0002980,ACCT000238,BEN000447,DEV000318,2025-02-17T16:26:00,153.04,GBP,card_payment,grocery,GB,TR,mobile,True,high_transaction_velocity
TXN0002981,ACCT000261,BEN000034,DEV000593,2025-01-09T21:20:00,12.65,EUR,card_payment,grocery,GB,US,mobile,False,normal_activity
TXN0002982,ACCT000486,BEN000612,DEV000377,2025-05-25T05:53:00,221.17,EUR,bank_transfer,travel,DE,GB,mobile,False,normal_activity
TXN0002983,ACCT000063,BEN000108,DEV000416,2025-06-23T20:02:00,37.65,USD,bank_transfer,gambling,US,NG,web,True,mule_account_style_behaviour
TXN0002984,ACCT000502,BEN000624,DEV000117,2025-04-02T22:39:00,219.46,EUR,card_payment,electronics,US,GB,mobile,False,normal_activity
TXN0002985,ACCT000387,BEN000454,DEV000326,2025-08-13T16:54:00,34.8,USD,bank_transfer,grocery,NL,DE,mobile,False,normal_activity
TXN0002986,ACCT000155,BEN000711,DEV000597,2025-08-13T20:33:00,103.54,AED,card_payment,travel,FR,SG,web,False,normal_activity
TXN0002987,ACCT000629,BEN000784,DEV000053,2025-09-03T22:09:00,37.48,USD,card_payment,crypto_exchange,US,NG,web,False,normal_activity
TXN0002988,ACCT000441,BEN000676,DEV000123,2025-05-07T04:50:00,48.09,AED,card_payment,grocery,DE,NL,mobile,False,normal_activity
TXN0002989,ACCT000115,BEN000362,DEV000432,2025-01-12T10:36:00,116.74,AED,bank_transfer,grocery,US,GB,web,False,normal_activity
TXN0002990,ACCT000459,BEN000332,DEV000007,2025-04-15T12:07:00,20.35,EUR,bank_transfer,crypto_exchange,AE,DE,branch,False,normal_activity
TXN0002991,ACCT000288,BEN000531,DEV000124,2025-03-04T09:43:00,4936.01,GBP,international_transfer,electronics,GB,US,web,True,unusual_amount_spike
TXN0002992,ACCT000535,BEN000520,DEV000567,2025-12-20T16:32:00,26.46,AED,bank_transfer,grocery,GB,SG,web,False,normal_activity
TXN0002993,ACCT000345,BEN000633,DEV000012,2025-11-03T19:18:00,25.16,EUR,international_transfer,electronics,DE,SG,branch,False,normal_activity
TXN0002994,ACCT000700,BEN000387,DEV000258,2025-12-30T19:29:00,117.05,USD,card_payment,grocery,FR,DE,branch,False,normal_activity
TXN0002995,ACCT000650,BEN000371,DEV000198,2025-10-03T00:43:00,213.31,GBP,bank_transfer,travel,GB,DE,mobile,False,normal_activity
TXN0002996,ACCT000029,BEN000095,DEV000240,2025-02-18T09:45:00,49.83,USD,bank_transfer,gambling,GB,FR,mobile,False,normal_activity
TXN0002997,ACCT000288,BEN000136,DEV000155,2025-06-15T14:04:00,25.42,SGD,bank_transfer,grocery,DE,ZA,mobile,False,normal_activity
TXN0002998,ACCT000142,BEN000658,DEV000166,2025-09-10T20:48:00,29.07,EUR,international_transfer,electronics,GB,GB,web,False,normal_activity
TXN0002999,ACCT000316,BEN000792,DEV000457,2025-01-25T02:31:00,26.39,GBP,bank_transfer,travel,NL,GB,api,False,normal_activity
TXN0003000,ACCT000102,BEN000482,DEV000016,2025-11-21T18:58:00,88.0,SGD,card_payment,cash_services,BR,ZA,mobile,False,normal_activity
TXN0003001,ACCT000375,BEN000276,DEV000078,2025-11-06T09:53:00,62.62,USD,bank_transfer,electronics,GB,PA,web,False,normal_activity
TXN0003002,ACCT000109,BEN000047,DEV000159,2025-12-21T08:32:00,97.83,GBP,card_payment,travel,DE,GB,mobile,False,normal_activity
TXN0003003,ACCT000437,BEN000035,DEV000496,2025-04-20T07:16:00,92.61,SGD,card_payment,travel,DE,US,web,False,normal_activity
TXN0003004,ACCT000318,BEN000542,DEV000236,2025-04-19T19:21:00,140.03,SGD,bank_transfer,electronics,US,BR,branch,True,mule_account_style_behaviour
TXN0003005,ACCT000696,BEN000514,DEV000021,2025-08-18T16:29:00,46.11,AED,card_payment,cash_services,NL,BR,web,False,normal_activity
TXN0003006,ACCT000615,BEN000227,DEV000313,2025-10-14T07:38:00,34.32,GBP,bank_transfer,crypto_exchange,FR,US,api,False,normal_activity
TXN0003007,ACCT000421,BEN000152,DEV000377,2025-04-09T19:43:00,76.76,USD,bank_transfer,crypto_exchange,DE,FR,web,True,high_transaction_velocity
TXN0003008,ACCT000315,BEN000056,DEV000275,2025-04-30T14:57:00,63.47,USD,international_transfer,cash_services,GB,NL,web,False,normal_activity
TXN0003009,ACCT000502,BEN000546,DEV000010,2025-05-07T21:56:00,83.73,EUR,card_payment,grocery,NL,GB,branch,True,shared_device_behaviour
TXN0003010,ACCT000468,BEN000486,DEV000528,2025-08-15T21:10:00,35.14,AED,card_payment,travel,US,ZA,web,False,normal_activity
TXN0003011,ACCT000098,BEN000267,DEV000515,2025-02-09T06:26:00,118.87,GBP,bank_transfer,cash_services,BR,TR,api,True,high_risk_jurisdiction_exposure
TXN0003012,ACCT000264,BEN000586,DEV000547,2025-07-07T05:33:00,383.82,SGD,bank_transfer,cash_services,AE,ZA,mobile,True,unusual_amount_spike
TXN0003013,ACCT000695,BEN000677,DEV000579,2025-03-30T05:03:00,530.64,EUR,card_payment,grocery,GB,DE,mobile,True,unusual_amount_spike
TXN0003014,ACCT000224,BEN000414,DEV000191,2025-09-16T05:38:00,184.22,EUR,card_payment,travel,US,GB,mobile,False,normal_activity
TXN0003015,ACCT000010,BEN000210,DEV000253,2025-09-29T05:21:00,1000.0,AED,card_payment,grocery,FR,NL,branch,True,round_number_payments
TXN0003016,ACCT000584,BEN000005,DEV000576,2025-11-30T03:16:00,171.61,SGD,card_payment,crypto_exchange,US,DE,mobile,False,normal_activity
TXN0003017,ACCT000653,BEN000637,DEV000270,2025-05-12T20:39:00,18.76,GBP,international_transfer,electronics,FR,GB,web,False,normal_activity
TXN0003018,ACCT000459,BEN000462,DEV000519,2025-02-11T03:54:00,16.01,EUR,bank_transfer,electronics,US,NL,mobile,False,normal_activity
TXN0003019,ACCT000445,BEN000278,DEV000389,2025-03-26T16:11:00,17.38,SGD,bank_transfer,cash_services,GB,US,web,False,normal_activity
TXN0003020,ACCT000246,BEN000006,DEV000004,2025-03-23T08:03:00,74.08,GBP,card_payment,grocery,FR,ZA,web,True,shared_device_behaviour
TXN0003021,ACCT000252,BEN000652,DEV000007,2025-01-02T02:31:00,128.59,EUR,bank_transfer,cash_services,AE,US,mobile,False,normal_activity
TXN0003022,ACCT000640,BEN000742,DEV000424,2025-08-02T19:10:00,213.44,EUR,cash_withdrawal,travel,US,NG,mobile,False,normal_activity
TXN0003023,ACCT000601,BEN000385,DEV000481,2025-08-29T04:29:00,198.66,GBP,card_payment,grocery,GB,NG,web,False,normal_activity
TXN0003024,ACCT000349,BEN000214,DEV000119,2025-05-11T09:12:00,144.96,AED,international_transfer,cash_services,DE,TR,api,False,normal_activity
TXN0003025,ACCT000220,BEN000496,DEV000442,2025-04-15T02:24:00,31.54,USD,card_payment,cash_services,US,AE,mobile,False,normal_activity
TXN0003026,ACCT000132,BEN000697,DEV000118,2025-07-23T14:50:00,31.3,USD,card_payment,cash_services,NL,US,mobile,False,normal_activity
TXN0003027,ACCT000008,BEN000470,DEV000543,2025-02-25T19:10:00,135.51,GBP,cash_withdrawal,gambling,GB,SG,branch,False,normal_activity
TXN0003028,ACCT000339,BEN000010,DEV000546,2025-10-13T17:12:00,239.65,GBP,bank_transfer,grocery,DE,GB,mobile,False,normal_activity
TXN0003029,ACCT000388,BEN000157,DEV000003,2025-03-27T05:54:00,26.36,GBP,bank_transfer,grocery,GB,GB,mobile,False,normal_activity
TXN0003030,ACCT000473,BEN000078,DEV000305,2025-09-13T07:30:00,213.71,SGD,international_transfer,grocery,GB,US,branch,False,normal_activity
TXN0003031,ACCT000564,BEN000329,DEV000230,2025-09-04T03:42:00,11.84,USD,cash_withdrawal,grocery,GB,DE,web,False,normal_activity
TXN0003032,ACCT000257,BEN000362,DEV000535,2025-10-07T19:18:00,94.72,EUR,international_transfer,cash_services,AE,GB,mobile,False,normal_activity
TXN0003033,ACCT000117,BEN000429,DEV000193,2025-07-15T13:35:00,60.74,SGD,bank_transfer,electronics,NG,US,api,True,mule_account_style_behaviour
TXN0003034,ACCT000591,BEN000607,DEV000004,2025-02-28T19:59:00,55.49,USD,bank_transfer,grocery,TR,BR,web,True,shared_device_behaviour
TXN0003035,ACCT000534,BEN000090,DEV000071,2025-01-16T11:51:00,68.59,EUR,bank_transfer,gambling,NG,DE,mobile,True,new_beneficiary_risk
TXN0003036,ACCT000374,BEN000755,DEV000128,2025-01-12T01:59:00,30.93,EUR,card_payment,electronics,US,FR,mobile,True,new_beneficiary_risk
TXN0003037,ACCT000028,BEN000211,DEV000592,2025-02-20T14:59:00,99.63,AED,card_payment,travel,US,GB,branch,False,normal_activity
TXN0003038,ACCT000328,BEN000417,DEV000231,2025-11-15T04:19:00,70.43,AED,cash_withdrawal,cash_services,DE,FR,web,False,normal_activity
TXN0003039,ACCT000434,BEN000169,DEV000460,2025-02-09T05:41:00,154.75,USD,card_payment,electronics,GB,US,web,True,high_transaction_velocity
TXN0003040,ACCT000602,BEN000285,DEV000581,2025-06-14T19:19:00,279.04,USD,international_transfer,electronics,GB,GB,mobile,False,normal_activity
TXN0003041,ACCT000356,BEN000667,DEV000580,2025-06-27T18:11:00,1000.0,EUR,card_payment,grocery,US,FR,mobile,True,round_number_payments
TXN0003042,ACCT000325,BEN000036,DEV000012,2025-08-21T00:30:00,31.92,USD,card_payment,electronics,DE,FR,web,False,normal_activity
TXN0003043,ACCT000266,BEN000387,DEV000140,2025-02-14T12:51:00,360.95,EUR,card_payment,travel,GB,DE,mobile,True,unusual_amount_spike
TXN0003044,ACCT000291,BEN000467,DEV000429,2025-01-27T14:58:00,307.49,EUR,card_payment,crypto_exchange,DE,DE,web,False,normal_activity
TXN0003045,ACCT000012,BEN000456,DEV000557,2025-11-05T10:15:00,1000.0,EUR,card_payment,grocery,FR,DE,mobile,True,round_number_payments
TXN0003046,ACCT000073,BEN000305,DEV000588,2025-09-16T07:38:00,148.21,EUR,card_payment,travel,SG,GB,mobile,False,normal_activity
TXN0003047,ACCT000530,BEN000303,DEV000433,2025-08-11T11:41:00,70.38,AED,bank_transfer,grocery,TR,FR,mobile,False,normal_activity
TXN0003048,ACCT000254,BEN000728,DEV000063,2025-02-07T02:31:00,23764.81,GBP,card_payment,cash_services,FR,FR,web,True,rapid_movement_of_funds
TXN0003049,ACCT000596,BEN000193,DEV000446,2025-09-15T10:04:00,215.73,SGD,card_payment,travel,SG,NL,mobile,False,normal_activity
TXN0003050,ACCT000278,BEN000385,DEV000164,2025-10-15T09:06:00,38.24,EUR,card_payment,grocery,GB,NG,mobile,False,normal_activity
TXN0003051,ACCT000698,BEN000292,DEV000486,2025-11-05T11:29:00,68.5,SGD,card_payment,crypto_exchange,FR,GB,web,False,normal_activity
TXN0003052,ACCT000127,BEN000613,DEV000329,2025-01-23T03:53:00,24.64,EUR,international_transfer,cash_services,BR,GB,web,False,normal_activity
TXN0003053,ACCT000132,BEN000645,DEV000111,2025-07-25T18:53:00,59.37,SGD,international_transfer,gambling,US,US,branch,False,normal_activity
TXN0003054,ACCT000412,BEN000679,DEV000507,2025-01-31T08:50:00,267.69,SGD,card_payment,cash_services,NL,TR,mobile,False,normal_activity
TXN0003055,ACCT000562,BEN000068,DEV000594,2025-05-03T07:35:00,176.04,SGD,card_payment,cash_services,NG,US,mobile,False,normal_activity
TXN0003056,ACCT000101,BEN000079,DEV000304,2025-05-06T07:18:00,75.3,EUR,card_payment,cash_services,US,GB,branch,False,normal_activity
TXN0003057,ACCT000353,BEN000301,DEV000488,2025-02-19T23:03:00,5.91,AED,bank_transfer,travel,US,DE,web,True,new_beneficiary_risk
TXN0003058,ACCT000157,BEN000353,DEV000036,2025-03-19T09:18:00,36.96,USD,card_payment,travel,AE,DE,web,False,normal_activity
TXN0003059,ACCT000517,BEN000051,DEV000163,2025-12-08T00:40:00,73.12,SGD,bank_transfer,grocery,GB,US,mobile,False,normal_activity
TXN0003060,ACCT000393,BEN000715,DEV000077,2025-12-26T07:46:00,54.91,USD,card_payment,cash_services,TR,PA,branch,False,normal_activity
TXN0003061,ACCT000458,BEN000718,DEV000171,2025-07-08T16:25:00,68.68,SGD,bank_transfer,cash_services,FR,NG,api,False,normal_activity
TXN0003062,ACCT000189,BEN000340,DEV000226,2025-06-14T17:34:00,82.96,AED,card_payment,grocery,DE,FR,mobile,False,normal_activity
TXN0003063,ACCT000203,BEN000616,DEV000259,2025-12-22T03:16:00,41.25,GBP,card_payment,electronics,DE,DE,mobile,False,normal_activity
TXN0003064,ACCT000448,BEN000453,DEV000194,2025-06-21T03:03:00,66.24,SGD,card_payment,grocery,DE,AE,mobile,False,normal_activity
TXN0003065,ACCT000248,BEN000526,DEV000327,2025-06-07T23:20:00,58.29,EUR,bank_transfer,cash_services,GB,GB,mobile,False,normal_activity
TXN0003066,ACCT000484,BEN000699,DEV000132,2025-01-17T23:08:00,1000.0,USD,bank_transfer,grocery,GB,GB,web,True,round_number_payments
TXN0003067,ACCT000108,BEN000074,DEV000209,2025-02-21T18:58:00,351.32,USD,bank_transfer,crypto_exchange,NL,PA,mobile,False,normal_activity
TXN0003068,ACCT000211,BEN000187,DEV000505,2025-06-29T08:35:00,43.43,SGD,card_payment,electronics,GB,DE,web,False,normal_activity
TXN0003069,ACCT000072,BEN000343,DEV000338,2025-04-25T20:19:00,8.77,AED,bank_transfer,grocery,SG,GB,mobile,False,normal_activity
TXN0003070,ACCT000062,BEN000716,DEV000017,2025-01-24T08:12:00,331.94,USD,card_payment,cash_services,NG,GB,mobile,True,account_takeover_style_behaviour
TXN0003071,ACCT000184,BEN000474,DEV000197,2025-09-25T03:09:00,31.14,USD,bank_transfer,travel,GB,SG,api,False,normal_activity
TXN0003072,ACCT000343,BEN000318,DEV000498,2025-08-18T06:16:00,149.89,AED,cash_withdrawal,electronics,GB,SG,mobile,False,normal_activity
TXN0003073,ACCT000102,BEN000023,DEV000109,2025-01-23T01:41:00,36.13,SGD,card_payment,grocery,NL,SG,api,False,normal_activity
TXN0003074,ACCT000066,BEN000475,DEV000554,2025-12-25T06:27:00,111.31,SGD,cash_withdrawal,travel,GB,US,web,False,normal_activity
TXN0003075,ACCT000615,BEN000216,DEV000178,2025-04-03T00:56:00,63.86,EUR,international_transfer,grocery,SG,AE,mobile,False,normal_activity
TXN0003076,ACCT000361,BEN000263,DEV000379,2025-05-01T07:06:00,164.07,GBP,international_transfer,electronics,US,US,web,False,normal_activity
TXN0003077,ACCT000501,BEN000797,DEV000286,2025-03-05T17:26:00,55.02,GBP,card_payment,electronics,NG,US,web,True,account_takeover_style_behaviour
TXN0003078,ACCT000509,BEN000422,DEV000376,2025-10-22T22:26:00,36.97,GBP,international_transfer,grocery,GB,US,branch,False,normal_activity
TXN0003079,ACCT000072,BEN000111,DEV000479,2025-12-15T00:09:00,84.04,USD,card_payment,cash_services,NL,AE,mobile,False,normal_activity
TXN0003080,ACCT000435,BEN000040,DEV000090,2025-12-19T09:47:00,47.26,GBP,card_payment,grocery,GB,TR,mobile,True,high_risk_jurisdiction_exposure
TXN0003081,ACCT000603,BEN000311,DEV000212,2025-02-05T18:15:00,11.75,EUR,bank_transfer,electronics,US,GB,mobile,False,normal_activity
TXN0003082,ACCT000314,BEN000053,DEV000341,2025-12-20T07:23:00,38.81,GBP,card_payment,cash_services,NL,DE,mobile,False,normal_activity
TXN0003083,ACCT000604,BEN000343,DEV000157,2025-01-21T07:53:00,881.74,AED,card_payment,gambling,GB,GB,mobile,False,normal_activity
TXN0003084,ACCT000663,BEN000332,DEV000226,2025-09-30T06:17:00,12.95,EUR,international_transfer,crypto_exchange,DE,DE,api,False,normal_activity
TXN0003085,ACCT000383,BEN000704,DEV000532,2025-08-28T05:26:00,82.84,GBP,card_payment,grocery,GB,GB,web,False,normal_activity
TXN0003086,ACCT000072,BEN000268,DEV000138,2025-11-14T13:02:00,53.59,GBP,bank_transfer,electronics,SG,DE,web,False,normal_activity
TXN0003087,ACCT000433,BEN000221,DEV000114,2025-07-15T00:58:00,348.2,GBP,cash_withdrawal,crypto_exchange,BR,GB,web,False,normal_activity
TXN0003088,ACCT000617,BEN000493,DEV000350,2025-05-09T06:45:00,24.53,SGD,card_payment,electronics,US,US,mobile,False,normal_activity
TXN0003089,ACCT000406,BEN000512,DEV000060,2025-08-29T21:50:00,73.05,SGD,international_transfer,electronics,GB,AE,mobile,True,high_transaction_velocity
TXN0003090,ACCT000561,BEN000031,DEV000001,2025-08-02T02:34:00,123.67,EUR,international_transfer,cash_services,SG,PA,web,False,normal_activity
TXN0003091,ACCT000375,BEN000068,DEV000522,2025-03-08T16:22:00,56.75,SGD,card_payment,electronics,ZA,US,mobile,False,normal_activity
TXN0003092,ACCT000294,BEN000135,DEV000166,2025-08-30T22:52:00,33.42,GBP,bank_transfer,gambling,GB,PA,web,False,normal_activity
TXN0003093,ACCT000662,BEN000622,DEV000073,2025-09-09T01:35:00,65.37,USD,card_payment,cash_services,NL,DE,mobile,False,normal_activity
TXN0003094,ACCT000108,BEN000168,DEV000394,2025-03-21T08:11:00,50.47,GBP,international_transfer,gambling,GB,GB,mobile,False,normal_activity
TXN0003095,ACCT000314,BEN000795,DEV000289,2025-08-20T22:42:00,50.35,EUR,card_payment,grocery,SG,DE,mobile,False,normal_activity
TXN0003096,ACCT000110,BEN000353,DEV000274,2025-04-25T09:29:00,154.11,GBP,bank_transfer,gambling,NL,DE,mobile,False,normal_activity
TXN0003097,ACCT000459,BEN000747,DEV000264,2025-07-12T04:40:00,95.84,SGD,bank_transfer,gambling,FR,GB,branch,False,normal_activity
TXN0003098,ACCT000646,BEN000198,DEV000088,2025-05-12T22:06:00,109.57,EUR,bank_transfer,electronics,AE,FR,web,False,normal_activity
TXN0003099,ACCT000699,BEN000339,DEV000516,2025-08-31T22:37:00,1343.18,SGD,bank_transfer,travel,GB,NG,branch,True,unusual_amount_spike
TXN0003100,ACCT000164,BEN000111,DEV000001,2025-01-24T23:34:00,158.21,EUR,card_payment,grocery,SG,AE,branch,False,normal_activity
TXN0003101,ACCT000510,BEN000677,DEV000290,2025-03-12T13:39:00,215.69,GBP,bank_transfer,electronics,GB,DE,web,False,normal_activity
TXN0003102,ACCT000612,BEN000479,DEV000163,2025-06-16T15:22:00,51.52,USD,cash_withdrawal,crypto_exchange,GB,US,mobile,False,normal_activity
TXN0003103,ACCT000584,BEN000061,DEV000386,2025-09-03T23:47:00,139.42,GBP,bank_transfer,cash_services,GB,GB,web,False,normal_activity
TXN0003104,ACCT000353,BEN000596,DEV000330,2025-10-13T22:07:00,20.77,GBP,bank_transfer,travel,FR,GB,mobile,False,normal_activity
TXN0003105,ACCT000123,BEN000710,DEV000231,2025-03-10T16:42:00,8.78,AED,card_payment,grocery,DE,GB,web,False,normal_activity
TXN0003106,ACCT000324,BEN000549,DEV000321,2025-08-26T04:05:00,345.08,AED,card_payment,crypto_exchange,GB,SG,web,False,normal_activity
TXN0003107,ACCT000544,BEN000647,DEV000137,2025-12-27T07:25:00,49.4,GBP,card_payment,cash_services,GB,GB,web,False,normal_activity
TXN0003108,ACCT000434,BEN000221,DEV000079,2025-08-17T04:10:00,83.7,EUR,card_payment,grocery,GB,GB,mobile,True,mule_account_style_behaviour
TXN0003109,ACCT000272,BEN000346,DEV000544,2025-01-19T22:38:00,22.14,USD,card_payment,grocery,FR,GB,mobile,False,normal_activity
TXN0003110,ACCT000151,BEN000684,DEV000369,2025-08-10T03:50:00,21.24,EUR,card_payment,cash_services,ZA,GB,mobile,False,normal_activity
TXN0003111,ACCT000457,BEN000487,DEV000393,2025-05-19T09:40:00,35.11,SGD,card_payment,grocery,NL,US,mobile,True,account_takeover_style_behaviour
TXN0003112,ACCT000300,BEN000490,DEV000600,2025-01-09T05:21:00,118.94,USD,bank_transfer,travel,ZA,GB,api,False,normal_activity
TXN0003113,ACCT000331,BEN000614,DEV000543,2025-05-31T12:40:00,41.89,AED,bank_transfer,cash_services,GB,AE,mobile,False,normal_activity
TXN0003114,ACCT000657,BEN000492,DEV000351,2025-01-02T04:52:00,49.29,GBP,cash_withdrawal,gambling,AE,NL,api,False,normal_activity
TXN0003115,ACCT000007,BEN000102,DEV000476,2025-02-12T17:52:00,34.12,EUR,card_payment,grocery,GB,GB,web,True,new_beneficiary_risk
TXN0003116,ACCT000167,BEN000171,DEV000317,2025-03-03T17:29:00,190.42,SGD,card_payment,cash_services,GB,BR,mobile,False,normal_activity
TXN0003117,ACCT000644,BEN000623,DEV000143,2025-03-24T03:40:00,145.72,EUR,card_payment,cash_services,NL,GB,mobile,False,normal_activity
TXN0003118,ACCT000646,BEN000194,DEV000374,2025-11-30T08:29:00,43.13,SGD,cash_withdrawal,cash_services,DE,NL,mobile,False,normal_activity
TXN0003119,ACCT000212,BEN000533,DEV000548,2025-04-01T08:32:00,123.43,SGD,bank_transfer,travel,US,GB,web,False,normal_activity
