transaction_id,account_id,customer_id,is_suspicious,suspicious_pattern,anomaly_score,is_anomaly,anomaly_rank,anomaly_band,top_anomaly_reasons
TXN0002368,ACCT000138,CUST000218,True,mule_account_style_behaviour,18.5792,False,2715,Info,MULE_ACTIVITY_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001550,ACCT000565,CUST000187,False,normal_activity,18.5644,False,2716,Info,NO_DOMINANT_REASON
TXN0004731,ACCT000063,CUST000394,True,mule_account_style_behaviour,18.5602,False,2717,Info,MULE_ACTIVITY_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002959,ACCT000620,CUST000135,False,normal_activity,18.5541,False,2718,Info,CROSS_BORDER_TRANSACTION
TXN0002521,ACCT000040,CUST000496,False,normal_activity,18.5499,False,2719,Info,CROSS_BORDER_TRANSACTION
TXN0001878,ACCT000253,CUST000060,False,normal_activity,18.546,False,2720,Info,CROSS_BORDER_TRANSACTION
TXN0004535,ACCT000518,CUST000040,True,mule_account_style_behaviour,18.54,False,2721,Info,MULE_ACTIVITY_SIGNAL; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0003607,ACCT000553,CUST000195,False,normal_activity,18.5354,False,2722,Info,NO_DOMINANT_REASON
TXN0003516,ACCT000212,CUST000470,True,unusual_amount_spike,18.5323,False,2723,Info,CROSS_BORDER_TRANSACTION
TXN0003488,ACCT000382,CUST000494,False,normal_activity,18.5253,False,2724,Info,CROSS_BORDER_TRANSACTION
TXN0003448,ACCT000168,CUST000414,False,normal_activity,18.5238,False,2725,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001147,ACCT000191,CUST000186,False,normal_activity,18.5161,False,2726,Info,CROSS_BORDER_TRANSACTION
TXN0002774,ACCT000009,CUST000284,False,normal_activity,18.5156,False,2727,Info,NO_DOMINANT_REASON
TXN0003789,ACCT000485,CUST000071,False,normal_activity,18.5011,False,2728,Info,CROSS_BORDER_TRANSACTION
TXN0001500,ACCT000457,CUST000109,False,normal_activity,18.4954,False,2729,Info,CROSS_BORDER_TRANSACTION
TXN0000673,ACCT000486,CUST000155,False,normal_activity,18.4811,False,2730,Info,NO_DOMINANT_REASON
TXN0002782,ACCT000458,CUST000359,False,normal_activity,18.4689,False,2731,Info,CROSS_BORDER_TRANSACTION
TXN0001604,ACCT000090,CUST000424,False,normal_activity,18.4485,False,2732,Info,NO_DOMINANT_REASON
TXN0002477,ACCT000495,CUST000067,False,normal_activity,18.4396,False,2733,Info,CROSS_BORDER_TRANSACTION
TXN0004899,ACCT000388,CUST000085,False,normal_activity,18.4331,False,2734,Info,CROSS_BORDER_TRANSACTION
TXN0000100,ACCT000355,CUST000206,False,normal_activity,18.433,False,2735,Info,NO_DOMINANT_REASON
TXN0004413,ACCT000350,CUST000030,False,normal_activity,18.4302,False,2736,Info,CROSS_BORDER_TRANSACTION
TXN0002361,ACCT000470,CUST000034,False,normal_activity,18.4232,False,2737,Info,CROSS_BORDER_TRANSACTION
TXN0001798,ACCT000574,CUST000309,False,normal_activity,18.4218,False,2738,Info,CROSS_BORDER_TRANSACTION
TXN0000451,ACCT000458,CUST000359,False,normal_activity,18.4204,False,2739,Info,CROSS_BORDER_TRANSACTION
TXN0000467,ACCT000599,CUST000395,False,normal_activity,18.4157,False,2740,Info,CROSS_BORDER_TRANSACTION
TXN0004222,ACCT000356,CUST000295,True,account_takeover_style_behaviour,18.4155,False,2741,Info,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004146,ACCT000018,CUST000338,False,normal_activity,18.4089,False,2742,Info,CROSS_BORDER_TRANSACTION
TXN0000763,ACCT000588,CUST000224,False,normal_activity,18.4022,False,2743,Info,NO_DOMINANT_REASON
TXN0004819,ACCT000496,CUST000106,False,normal_activity,18.4012,False,2744,Info,NO_DOMINANT_REASON
TXN0002394,ACCT000042,CUST000081,True,unusual_amount_spike,18.401,False,2745,Info,CROSS_BORDER_TRANSACTION
TXN0004181,ACCT000534,CUST000475,True,new_beneficiary_risk,18.3796,False,2746,Info,NEW_BENEFICIARY_HIGH_VALUE; CROSS_BORDER_TRANSACTION
TXN0002961,ACCT000570,CUST000493,False,normal_activity,18.3663,False,2747,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000430,ACCT000683,CUST000085,False,normal_activity,18.3542,False,2748,Info,CROSS_BORDER_TRANSACTION
TXN0003795,ACCT000235,CUST000326,False,normal_activity,18.3492,False,2749,Info,CROSS_BORDER_TRANSACTION
TXN0001504,ACCT000603,CUST000244,False,normal_activity,18.3356,False,2750,Info,CROSS_BORDER_TRANSACTION
TXN0000008,ACCT000043,CUST000150,False,normal_activity,18.3331,False,2751,Info,CROSS_BORDER_TRANSACTION
TXN0000676,ACCT000635,CUST000326,False,normal_activity,18.3274,False,2752,Info,CROSS_BORDER_TRANSACTION
TXN0002017,ACCT000498,CUST000490,True,new_beneficiary_risk,18.3239,False,2753,Info,NEW_BENEFICIARY_HIGH_VALUE; CROSS_BORDER_TRANSACTION
TXN0000593,ACCT000208,CUST000161,False,normal_activity,18.3162,False,2754,Info,CROSS_BORDER_TRANSACTION
TXN0002781,ACCT000341,CUST000390,False,normal_activity,18.316,False,2755,Info,CROSS_BORDER_TRANSACTION
TXN0001505,ACCT000305,CUST000154,False,normal_activity,18.302,False,2756,Info,NO_DOMINANT_REASON
TXN0004137,ACCT000300,CUST000211,False,normal_activity,18.301,False,2757,Info,CROSS_BORDER_TRANSACTION
TXN0002544,ACCT000111,CUST000139,False,normal_activity,18.2957,False,2758,Info,CROSS_BORDER_TRANSACTION
TXN0003858,ACCT000306,CUST000075,False,normal_activity,18.2934,False,2759,Info,NO_DOMINANT_REASON
TXN0003191,ACCT000135,CUST000384,False,normal_activity,18.2904,False,2760,Info,CROSS_BORDER_TRANSACTION
TXN0000548,ACCT000230,CUST000208,True,new_beneficiary_risk,18.2805,False,2761,Info,NEW_BENEFICIARY_HIGH_VALUE; CROSS_BORDER_TRANSACTION
TXN0004889,ACCT000513,CUST000329,False,normal_activity,18.2744,False,2762,Info,CROSS_BORDER_TRANSACTION
TXN0003960,ACCT000537,CUST000292,False,normal_activity,18.2635,False,2763,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0003013,ACCT000695,CUST000161,True,unusual_amount_spike,18.2623,False,2764,Info,CROSS_BORDER_TRANSACTION
TXN0001819,ACCT000547,CUST000057,False,normal_activity,18.2528,False,2765,Info,CROSS_BORDER_TRANSACTION
TXN0000995,ACCT000489,CUST000434,False,normal_activity,18.2259,False,2766,Info,NO_DOMINANT_REASON
TXN0003342,ACCT000514,CUST000295,False,normal_activity,18.2224,False,2767,Info,CROSS_BORDER_TRANSACTION
TXN0004667,ACCT000666,CUST000330,False,normal_activity,18.2195,False,2768,Info,NO_DOMINANT_REASON
TXN0004331,ACCT000460,CUST000438,False,normal_activity,18.2187,False,2769,Info,CROSS_BORDER_TRANSACTION
TXN0003423,ACCT000648,CUST000362,False,normal_activity,18.2178,False,2770,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001928,ACCT000104,CUST000247,False,normal_activity,18.2112,False,2771,Info,NO_DOMINANT_REASON
TXN0001760,ACCT000256,CUST000201,True,account_takeover_style_behaviour,18.2076,False,2772,Info,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000308,ACCT000530,CUST000140,False,normal_activity,18.2073,False,2773,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004105,ACCT000694,CUST000042,False,normal_activity,18.2002,False,2774,Info,CROSS_BORDER_TRANSACTION
TXN0001847,ACCT000170,CUST000342,False,normal_activity,18.1888,False,2775,Info,NO_DOMINANT_REASON
TXN0000171,ACCT000621,CUST000116,False,normal_activity,18.1589,False,2776,Info,CROSS_BORDER_TRANSACTION
TXN0001006,ACCT000672,CUST000159,False,normal_activity,18.1528,False,2777,Info,CROSS_BORDER_TRANSACTION
TXN0003704,ACCT000533,CUST000385,False,normal_activity,18.1507,False,2778,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004290,ACCT000360,CUST000349,False,normal_activity,18.1462,False,2779,Info,CROSS_BORDER_TRANSACTION
TXN0001224,ACCT000053,CUST000329,False,normal_activity,18.1344,False,2780,Info,CROSS_BORDER_TRANSACTION
TXN0000167,ACCT000501,CUST000310,False,normal_activity,18.1321,False,2781,Info,CROSS_BORDER_TRANSACTION
TXN0003003,ACCT000437,CUST000080,False,normal_activity,18.129,False,2782,Info,CROSS_BORDER_TRANSACTION
TXN0004805,ACCT000371,CUST000394,False,normal_activity,18.1063,False,2783,Info,CROSS_BORDER_TRANSACTION
TXN0004314,ACCT000186,CUST000220,True,unusual_amount_spike,18.1031,False,2784,Info,CROSS_BORDER_TRANSACTION
TXN0002555,ACCT000192,CUST000294,False,normal_activity,18.1019,False,2785,Info,NO_DOMINANT_REASON
TXN0004253,ACCT000622,CUST000299,False,normal_activity,18.1014,False,2786,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001146,ACCT000091,CUST000041,False,normal_activity,18.0936,False,2787,Info,CROSS_BORDER_TRANSACTION
TXN0000664,ACCT000198,CUST000384,False,normal_activity,18.0874,False,2788,Info,CROSS_BORDER_TRANSACTION
TXN0001776,ACCT000189,CUST000380,True,account_takeover_style_behaviour,18.0867,False,2789,Info,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0003924,ACCT000396,CUST000400,False,normal_activity,18.084,False,2790,Info,CROSS_BORDER_TRANSACTION
TXN0003577,ACCT000283,CUST000442,False,normal_activity,18.0798,False,2791,Info,CROSS_BORDER_TRANSACTION
TXN0002623,ACCT000140,CUST000462,False,normal_activity,18.0762,False,2792,Info,CROSS_BORDER_TRANSACTION
TXN0002356,ACCT000329,CUST000060,False,normal_activity,18.0669,False,2793,Info,CROSS_BORDER_TRANSACTION
TXN0004741,ACCT000552,CUST000071,False,normal_activity,18.0637,False,2794,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000184,ACCT000170,CUST000342,False,normal_activity,18.0593,False,2795,Info,NO_DOMINANT_REASON
TXN0002700,ACCT000380,CUST000006,False,normal_activity,18.0534,False,2796,Info,CROSS_BORDER_TRANSACTION
TXN0001324,ACCT000297,CUST000435,False,normal_activity,18.0514,False,2797,Info,NO_DOMINANT_REASON
TXN0002379,ACCT000639,CUST000033,False,normal_activity,18.0458,False,2798,Info,CROSS_BORDER_TRANSACTION
TXN0002750,ACCT000666,CUST000330,False,normal_activity,18.0432,False,2799,Info,CROSS_BORDER_TRANSACTION
TXN0000259,ACCT000572,CUST000354,False,normal_activity,18.0397,False,2800,Info,CROSS_BORDER_TRANSACTION
TXN0001663,ACCT000022,CUST000327,True,mule_account_style_behaviour,18.0266,False,2801,Info,MULE_ACTIVITY_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000844,ACCT000455,CUST000341,False,normal_activity,18.02,False,2802,Info,CROSS_BORDER_TRANSACTION
TXN0002703,ACCT000314,CUST000484,False,normal_activity,18.0096,False,2803,Info,CROSS_BORDER_TRANSACTION
TXN0000731,ACCT000589,CUST000195,False,normal_activity,18.0075,False,2804,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001922,ACCT000301,CUST000063,False,normal_activity,18.004,False,2805,Info,CROSS_BORDER_TRANSACTION
TXN0001803,ACCT000444,CUST000326,False,normal_activity,17.9981,False,2806,Info,NO_DOMINANT_REASON
TXN0000818,ACCT000569,CUST000075,False,normal_activity,17.9969,False,2807,Info,CROSS_BORDER_TRANSACTION
TXN0004716,ACCT000310,CUST000190,False,normal_activity,17.9895,False,2808,Info,CROSS_BORDER_TRANSACTION
TXN0004277,ACCT000306,CUST000075,False,normal_activity,17.9889,False,2809,Info,NO_DOMINANT_REASON
TXN0004437,ACCT000447,CUST000131,False,normal_activity,17.9855,False,2810,Info,CROSS_BORDER_TRANSACTION
TXN0001954,ACCT000002,CUST000113,False,normal_activity,17.9613,False,2811,Info,CROSS_BORDER_TRANSACTION
TXN0000611,ACCT000151,CUST000465,False,normal_activity,17.9559,False,2812,Info,CROSS_BORDER_TRANSACTION
TXN0001406,ACCT000330,CUST000229,False,normal_activity,17.9525,False,2813,Info,CROSS_BORDER_TRANSACTION
TXN0004581,ACCT000387,CUST000496,False,normal_activity,17.9512,False,2814,Info,NO_DOMINANT_REASON
TXN0004052,ACCT000587,CUST000223,False,normal_activity,17.941,False,2815,Info,NO_DOMINANT_REASON
TXN0004766,ACCT000115,CUST000286,False,normal_activity,17.9378,False,2816,Info,CROSS_BORDER_TRANSACTION
TXN0004034,ACCT000668,CUST000391,False,normal_activity,17.9295,False,2817,Info,CROSS_BORDER_TRANSACTION
TXN0001281,ACCT000232,CUST000062,False,normal_activity,17.9211,False,2818,Info,CROSS_BORDER_TRANSACTION
TXN0004487,ACCT000614,CUST000309,False,normal_activity,17.9191,False,2819,Info,CROSS_BORDER_TRANSACTION
TXN0000594,ACCT000037,CUST000028,False,normal_activity,17.9142,False,2820,Info,CROSS_BORDER_TRANSACTION
TXN0001540,ACCT000416,CUST000006,False,normal_activity,17.9123,False,2821,Info,CROSS_BORDER_TRANSACTION
TXN0000307,ACCT000365,CUST000457,False,normal_activity,17.9084,False,2822,Info,CROSS_BORDER_TRANSACTION
TXN0004472,ACCT000488,CUST000275,False,normal_activity,17.9078,False,2823,Info,CROSS_BORDER_TRANSACTION
TXN0002639,ACCT000412,CUST000169,False,normal_activity,17.9034,False,2824,Info,CROSS_BORDER_TRANSACTION
TXN0002491,ACCT000059,CUST000264,False,normal_activity,17.903,False,2825,Info,CROSS_BORDER_TRANSACTION
TXN0002378,ACCT000657,CUST000044,False,normal_activity,17.8903,False,2826,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001936,ACCT000529,CUST000265,False,normal_activity,17.8763,False,2827,Info,CROSS_BORDER_TRANSACTION
TXN0000476,ACCT000319,CUST000197,False,normal_activity,17.867,False,2828,Info,CROSS_BORDER_TRANSACTION
TXN0001800,ACCT000570,CUST000493,False,normal_activity,17.8627,False,2829,Info,NO_DOMINANT_REASON
TXN0000453,ACCT000366,CUST000282,True,high_risk_jurisdiction_exposure,17.8605,False,2830,Info,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0002248,ACCT000527,CUST000225,False,normal_activity,17.8571,False,2831,Info,CROSS_BORDER_TRANSACTION
TXN0000286,ACCT000333,CUST000412,False,normal_activity,17.8515,False,2832,Info,CROSS_BORDER_TRANSACTION
TXN0003923,ACCT000388,CUST000085,False,normal_activity,17.8511,False,2833,Info,CROSS_BORDER_TRANSACTION
TXN0003290,ACCT000337,CUST000439,False,normal_activity,17.8418,False,2834,Info,CROSS_BORDER_TRANSACTION
TXN0001482,ACCT000590,CUST000375,False,normal_activity,17.8351,False,2835,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000170,ACCT000627,CUST000083,False,normal_activity,17.8339,False,2836,Info,CROSS_BORDER_TRANSACTION
TXN0000794,ACCT000012,CUST000399,False,normal_activity,17.8213,False,2837,Info,CROSS_BORDER_TRANSACTION
TXN0003970,ACCT000420,CUST000458,False,normal_activity,17.8204,False,2838,Info,CROSS_BORDER_TRANSACTION
TXN0001970,ACCT000448,CUST000466,False,normal_activity,17.8187,False,2839,Info,CROSS_BORDER_TRANSACTION
TXN0003237,ACCT000620,CUST000135,False,normal_activity,17.8128,False,2840,Info,CROSS_BORDER_TRANSACTION
TXN0001511,ACCT000449,CUST000468,False,normal_activity,17.8054,False,2841,Info,NO_DOMINANT_REASON
TXN0000347,ACCT000698,CUST000129,False,normal_activity,17.7971,False,2842,Info,CROSS_BORDER_TRANSACTION
TXN0000630,ACCT000457,CUST000109,False,normal_activity,17.7894,False,2843,Info,CROSS_BORDER_TRANSACTION
TXN0002585,ACCT000424,CUST000485,False,normal_activity,17.7889,False,2844,Info,CROSS_BORDER_TRANSACTION
TXN0002278,ACCT000252,CUST000109,False,normal_activity,17.7791,False,2845,Info,NO_DOMINANT_REASON
TXN0004641,ACCT000515,CUST000268,False,normal_activity,17.7774,False,2846,Info,CROSS_BORDER_TRANSACTION
TXN0003822,ACCT000465,CUST000372,True,new_beneficiary_risk,17.7759,False,2847,Info,NEW_BENEFICIARY_HIGH_VALUE; CROSS_BORDER_TRANSACTION
TXN0002158,ACCT000034,CUST000223,False,normal_activity,17.7662,False,2848,Info,CROSS_BORDER_TRANSACTION
TXN0001578,ACCT000079,CUST000227,False,normal_activity,17.7618,False,2849,Info,NO_DOMINANT_REASON
TXN0004584,ACCT000484,CUST000411,False,normal_activity,17.7561,False,2850,Info,CROSS_BORDER_TRANSACTION
TXN0004802,ACCT000580,CUST000318,False,normal_activity,17.749,False,2851,Info,NO_DOMINANT_REASON
TXN0004357,ACCT000113,CUST000320,False,normal_activity,17.7325,False,2852,Info,CROSS_BORDER_TRANSACTION
TXN0003711,ACCT000002,CUST000113,False,normal_activity,17.7232,False,2853,Info,CROSS_BORDER_TRANSACTION
TXN0003549,ACCT000502,CUST000415,False,normal_activity,17.7167,False,2854,Info,CROSS_BORDER_TRANSACTION
TXN0001267,ACCT000106,CUST000031,True,account_takeover_style_behaviour,17.6999,False,2855,Info,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000724,ACCT000504,CUST000298,False,normal_activity,17.6994,False,2856,Info,CROSS_BORDER_TRANSACTION
TXN0000280,ACCT000644,CUST000483,False,normal_activity,17.6989,False,2857,Info,CROSS_BORDER_TRANSACTION
TXN0004926,ACCT000158,CUST000407,False,normal_activity,17.6853,False,2858,Info,CROSS_BORDER_TRANSACTION
TXN0002393,ACCT000387,CUST000496,False,normal_activity,17.6771,False,2859,Info,CROSS_BORDER_TRANSACTION
TXN0004342,ACCT000044,CUST000400,False,normal_activity,17.6738,False,2860,Info,CROSS_BORDER_TRANSACTION
TXN0000855,ACCT000584,CUST000463,True,account_takeover_style_behaviour,17.6699,False,2861,Info,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002220,ACCT000425,CUST000456,False,normal_activity,17.6653,False,2862,Info,CROSS_BORDER_TRANSACTION
TXN0004336,ACCT000142,CUST000144,False,normal_activity,17.6639,False,2863,Info,CROSS_BORDER_TRANSACTION
TXN0002217,ACCT000020,CUST000263,False,normal_activity,17.6458,False,2864,Info,NO_DOMINANT_REASON
TXN0002127,ACCT000630,CUST000187,False,normal_activity,17.6421,False,2865,Info,CROSS_BORDER_TRANSACTION
TXN0000652,ACCT000221,CUST000490,False,normal_activity,17.642,False,2866,Info,CROSS_BORDER_TRANSACTION
TXN0000488,ACCT000200,CUST000189,False,normal_activity,17.6202,False,2867,Info,CROSS_BORDER_TRANSACTION
TXN0004433,ACCT000609,CUST000304,False,normal_activity,17.62,False,2868,Info,CROSS_BORDER_TRANSACTION
TXN0000256,ACCT000644,CUST000483,True,high_transaction_velocity,17.6173,False,2869,Info,CROSS_BORDER_TRANSACTION
TXN0002528,ACCT000556,CUST000430,True,high_transaction_velocity,17.6159,False,2870,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0000023,ACCT000305,CUST000154,False,normal_activity,17.6117,False,2871,Info,CROSS_BORDER_TRANSACTION
TXN0003372,ACCT000458,CUST000359,False,normal_activity,17.6096,False,2872,Info,CROSS_BORDER_TRANSACTION
TXN0002460,ACCT000359,CUST000172,False,normal_activity,17.5972,False,2873,Info,CROSS_BORDER_TRANSACTION
TXN0004377,ACCT000132,CUST000280,False,normal_activity,17.5967,False,2874,Info,CROSS_BORDER_TRANSACTION
TXN0003478,ACCT000599,CUST000395,False,normal_activity,17.5658,False,2875,Info,CROSS_BORDER_TRANSACTION
TXN0002101,ACCT000599,CUST000395,False,normal_activity,17.5576,False,2876,Info,CROSS_BORDER_TRANSACTION
TXN0000598,ACCT000110,CUST000060,True,new_beneficiary_risk,17.5528,False,2877,Info,NEW_BENEFICIARY_HIGH_VALUE; DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001871,ACCT000629,CUST000160,False,normal_activity,17.5505,False,2878,Info,CROSS_BORDER_TRANSACTION
TXN0001423,ACCT000215,CUST000479,False,normal_activity,17.5504,False,2879,Info,CROSS_BORDER_TRANSACTION
TXN0003869,ACCT000028,CUST000158,True,account_takeover_style_behaviour,17.5452,False,2880,Info,ACCOUNT_TAKEOVER_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0002716,ACCT000501,CUST000310,False,normal_activity,17.5333,False,2881,Info,CROSS_BORDER_TRANSACTION
TXN0004844,ACCT000468,CUST000304,False,normal_activity,17.5261,False,2882,Info,CROSS_BORDER_TRANSACTION
TXN0004435,ACCT000365,CUST000457,True,mule_account_style_behaviour,17.5079,False,2883,Info,MULE_ACTIVITY_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0003430,ACCT000357,CUST000238,False,normal_activity,17.5078,False,2884,Info,NO_DOMINANT_REASON
TXN0001619,ACCT000257,CUST000166,False,normal_activity,17.5042,False,2885,Info,NO_DOMINANT_REASON
TXN0002523,ACCT000032,CUST000473,False,normal_activity,17.501,False,2886,Info,CROSS_BORDER_TRANSACTION
TXN0001770,ACCT000591,CUST000106,False,normal_activity,17.4935,False,2887,Info,NO_DOMINANT_REASON
TXN0003674,ACCT000007,CUST000055,False,normal_activity,17.4778,False,2888,Info,CROSS_BORDER_TRANSACTION
TXN0003698,ACCT000135,CUST000384,False,normal_activity,17.4669,False,2889,Info,CROSS_BORDER_TRANSACTION
TXN0004841,ACCT000459,CUST000306,False,normal_activity,17.4583,False,2890,Info,CROSS_BORDER_TRANSACTION
TXN0003811,ACCT000150,CUST000491,False,normal_activity,17.456,False,2891,Info,NO_DOMINANT_REASON
TXN0004439,ACCT000279,CUST000354,False,normal_activity,17.4512,False,2892,Info,CROSS_BORDER_TRANSACTION
TXN0001916,ACCT000243,CUST000446,False,normal_activity,17.448,False,2893,Info,CROSS_BORDER_TRANSACTION
TXN0001707,ACCT000152,CUST000370,False,normal_activity,17.4479,False,2894,Info,CROSS_BORDER_TRANSACTION
TXN0004517,ACCT000590,CUST000375,False,normal_activity,17.4413,False,2895,Info,CROSS_BORDER_TRANSACTION
TXN0004768,ACCT000129,CUST000223,False,normal_activity,17.4333,False,2896,Info,NO_DOMINANT_REASON
TXN0003335,ACCT000187,CUST000380,False,normal_activity,17.4296,False,2897,Info,CROSS_BORDER_TRANSACTION
TXN0003487,ACCT000351,CUST000085,False,normal_activity,17.4188,False,2898,Info,CROSS_BORDER_TRANSACTION
TXN0001251,ACCT000251,CUST000441,False,normal_activity,17.4148,False,2899,Info,NO_DOMINANT_REASON
TXN0002856,ACCT000357,CUST000238,False,normal_activity,17.4137,False,2900,Info,CROSS_BORDER_TRANSACTION
TXN0004203,ACCT000010,CUST000442,False,normal_activity,17.4066,False,2901,Info,NO_DOMINANT_REASON
TXN0001616,ACCT000276,CUST000471,False,normal_activity,17.4007,False,2902,Info,CROSS_BORDER_TRANSACTION
TXN0003900,ACCT000238,CUST000466,False,normal_activity,17.398,False,2903,Info,CROSS_BORDER_TRANSACTION
TXN0001788,ACCT000185,CUST000272,False,normal_activity,17.3763,False,2904,Info,NO_DOMINANT_REASON
TXN0003728,ACCT000492,CUST000237,False,normal_activity,17.3754,False,2905,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0004343,ACCT000226,CUST000159,False,normal_activity,17.3722,False,2906,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0001191,ACCT000367,CUST000360,False,normal_activity,17.352,False,2907,Info,NO_DOMINANT_REASON
TXN0001374,ACCT000669,CUST000410,False,normal_activity,17.3393,False,2908,Info,CROSS_BORDER_TRANSACTION
TXN0002327,ACCT000546,CUST000238,False,normal_activity,17.3301,False,2909,Info,CROSS_BORDER_TRANSACTION
TXN0003293,ACCT000239,CUST000113,False,normal_activity,17.3155,False,2910,Info,NO_DOMINANT_REASON
TXN0001746,ACCT000333,CUST000412,False,normal_activity,17.3152,False,2911,Info,CROSS_BORDER_TRANSACTION
TXN0002904,ACCT000089,CUST000405,False,normal_activity,17.2984,False,2912,Info,CROSS_BORDER_TRANSACTION
TXN0003684,ACCT000362,CUST000298,False,normal_activity,17.2966,False,2913,Info,CROSS_BORDER_TRANSACTION
TXN0004876,ACCT000469,CUST000097,True,high_risk_jurisdiction_exposure,17.289,False,2914,Info,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0000080,ACCT000508,CUST000373,True,high_risk_jurisdiction_exposure,17.277,False,2915,Info,HIGH_RISK_JURISDICTION; CROSS_BORDER_TRANSACTION
TXN0003038,ACCT000328,CUST000337,False,normal_activity,17.2595,False,2916,Info,CROSS_BORDER_TRANSACTION
TXN0000577,ACCT000358,CUST000183,False,normal_activity,17.2503,False,2917,Info,CROSS_BORDER_TRANSACTION
TXN0003939,ACCT000279,CUST000354,False,normal_activity,17.2385,False,2918,Info,NO_DOMINANT_REASON
TXN0003156,ACCT000608,CUST000392,True,high_transaction_velocity,17.2349,False,2919,Info,CROSS_BORDER_TRANSACTION
TXN0002168,ACCT000665,CUST000125,False,normal_activity,17.2203,False,2920,Info,CROSS_BORDER_TRANSACTION
TXN0003286,ACCT000303,CUST000219,False,normal_activity,17.2174,False,2921,Info,CROSS_BORDER_TRANSACTION
TXN0001084,ACCT000127,CUST000210,False,normal_activity,17.2007,False,2922,Info,CROSS_BORDER_TRANSACTION
TXN0003188,ACCT000039,CUST000409,False,normal_activity,17.1927,False,2923,Info,CROSS_BORDER_TRANSACTION
TXN0002363,ACCT000148,CUST000478,False,normal_activity,17.1864,False,2924,Info,CROSS_BORDER_TRANSACTION
TXN0004274,ACCT000227,CUST000262,False,normal_activity,17.1761,False,2925,Info,CROSS_BORDER_TRANSACTION
TXN0002212,ACCT000501,CUST000310,False,normal_activity,17.1754,False,2926,Info,CROSS_BORDER_TRANSACTION
TXN0001043,ACCT000304,CUST000466,False,normal_activity,17.1724,False,2927,Info,CROSS_BORDER_TRANSACTION
TXN0001477,ACCT000455,CUST000341,False,normal_activity,17.1717,False,2928,Info,CROSS_BORDER_TRANSACTION
TXN0003366,ACCT000059,CUST000264,False,normal_activity,17.161,False,2929,Info,CROSS_BORDER_TRANSACTION
TXN0003458,ACCT000460,CUST000438,False,normal_activity,17.1596,False,2930,Info,CROSS_BORDER_TRANSACTION
TXN0002694,ACCT000287,CUST000323,False,normal_activity,17.1588,False,2931,Info,CROSS_BORDER_TRANSACTION
TXN0000142,ACCT000319,CUST000197,False,normal_activity,17.1574,False,2932,Info,NO_DOMINANT_REASON
TXN0004131,ACCT000461,CUST000088,False,normal_activity,17.1284,False,2933,Info,CROSS_BORDER_TRANSACTION
TXN0000024,ACCT000410,CUST000259,False,normal_activity,17.1193,False,2934,Info,CROSS_BORDER_TRANSACTION
TXN0003782,ACCT000211,CUST000137,False,normal_activity,17.1185,False,2935,Info,CROSS_BORDER_TRANSACTION
TXN0003082,ACCT000314,CUST000484,False,normal_activity,17.117,False,2936,Info,DEVICE_RISK_SIGNAL; CROSS_BORDER_TRANSACTION
TXN0003043,ACCT000266,CUST000275,True,unusual_amount_spike,17.1106,False,2937,Info,CROSS_BORDER_TRANSACTION
TXN0003357,ACCT000530,CUST000140,False,normal_activity,17.1083,False,2938,Info,CROSS_BORDER_TRANSACTION
