transaction_id,account_id,customer_id,beneficiary_id,device_id,network_cluster_id,network_cluster_size,account_degree,shared_device_count,shared_beneficiary_count,device_account_count,beneficiary_account_count,account_centrality,network_risk_score,network_risk_band,network_risk_reasons
TXN0002021,ACCT000378,CUST000123,BEN000541,DEV000352,1,7470,19,7,9,8,10,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002022,ACCT000675,CUST000233,BEN000028,DEV000558,1,7470,25,9,9,10,10,0.0032899065666535075,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002023,ACCT000601,CUST000104,BEN000559,DEV000037,1,7470,37,13,8,14,9,0.004869061718647191,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002024,ACCT000327,CUST000077,BEN000143,DEV000562,1,7470,16,15,5,16,6,0.0021055402026582447,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002025,ACCT000620,CUST000135,BEN000194,DEV000490,1,7470,28,8,6,9,7,0.0036846953546519285,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002026,ACCT000654,CUST000169,BEN000648,DEV000508,1,7470,28,7,3,8,4,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002027,ACCT000076,CUST000270,BEN000165,DEV000029,1,7470,31,6,6,7,7,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002028,ACCT000699,CUST000080,BEN000387,DEV000341,1,7470,34,12,9,13,10,0.00447427293064877,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002029,ACCT000004,CUST000363,BEN000737,DEV000222,1,7470,34,8,6,9,7,0.00447427293064877,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002030,ACCT000341,CUST000390,BEN000764,DEV000552,1,7470,31,9,5,10,6,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002031,ACCT000657,CUST000044,BEN000356,DEV000445,1,7470,34,6,2,7,3,0.00447427293064877,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002032,ACCT000508,CUST000373,BEN000068,DEV000390,1,7470,28,7,9,8,10,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; BENEFICIARY_LINKED_TO_HIGH_VALUE_ACTIVITY
TXN0002033,ACCT000187,CUST000380,BEN000230,DEV000017,1,7470,22,11,3,12,4,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002034,ACCT000451,CUST000201,BEN000493,DEV000526,1,7470,25,4,7,5,8,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002035,ACCT000151,CUST000465,BEN000270,DEV000294,1,7470,37,8,3,9,4,0.004869061718647191,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002036,ACCT000167,CUST000102,BEN000576,DEV000097,1,7470,21,8,3,9,4,0.002763521515988946,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002037,ACCT000639,CUST000033,BEN000795,DEV000525,1,7470,25,11,7,12,8,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002038,ACCT000033,CUST000253,BEN000497,DEV000543,1,7470,31,7,10,8,11,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002039,ACCT000674,CUST000103,BEN000500,DEV000298,1,7470,28,8,6,9,7,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002040,ACCT000318,CUST000462,BEN000424,DEV000397,1,7470,28,4,3,5,4,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002041,ACCT000046,CUST000444,BEN000150,DEV000367,1,7470,18,8,2,9,3,0.002368732727990525,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002042,ACCT000552,CUST000071,BEN000463,DEV000182,1,7470,34,5,4,6,5,0.00447427293064877,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002043,ACCT000034,CUST000223,BEN000746,DEV000450,1,7470,13,11,2,12,3,0.0017107514146598238,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002044,ACCT000228,CUST000053,BEN000552,DEV000599,1,7470,31,9,5,10,6,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002045,ACCT000169,CUST000380,BEN000602,DEV000561,1,7470,22,6,9,7,10,0.0028951177786550866,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002046,ACCT000550,CUST000158,BEN000691,DEV000413,1,7470,22,2,6,3,7,0.0028951177786550866,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002047,ACCT000278,CUST000055,BEN000310,DEV000217,1,7470,16,8,6,9,7,0.0021055402026582447,70,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002048,ACCT000459,CUST000306,BEN000270,DEV000546,1,7470,40,4,3,5,4,0.005263850506645611,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002049,ACCT000051,CUST000302,BEN000776,DEV000557,1,7470,19,10,10,11,11,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002050,ACCT000487,CUST000457,BEN000368,DEV000004,1,7470,25,29,6,30,7,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002051,ACCT000498,CUST000490,BEN000587,DEV000204,1,7470,19,5,8,6,9,0.0025003289906566657,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002052,ACCT000201,CUST000312,BEN000509,DEV000332,1,7470,19,4,4,5,5,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002053,ACCT000617,CUST000422,BEN000099,DEV000347,1,7470,22,4,5,5,6,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002054,ACCT000330,CUST000229,BEN000252,DEV000428,1,7470,22,5,3,6,4,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002055,ACCT000468,CUST000304,BEN000261,DEV000309,1,7470,42,6,7,7,8,0.005527043031977892,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002056,ACCT000128,CUST000020,BEN000144,DEV000009,1,7470,31,17,3,18,4,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002057,ACCT000653,CUST000329,BEN000624,DEV000100,1,7470,30,9,4,10,5,0.0039478878799842085,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002058,ACCT000173,CUST000477,BEN000773,DEV000458,1,7470,19,9,5,10,6,0.0025003289906566657,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002059,ACCT000439,CUST000497,BEN000774,DEV000417,1,7470,19,9,7,10,8,0.0025003289906566657,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002060,ACCT000063,CUST000394,BEN000156,DEV000391,1,7470,28,10,3,11,4,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002061,ACCT000032,CUST000473,BEN000360,DEV000265,1,7470,16,5,6,6,7,0.0021055402026582447,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002062,ACCT000089,CUST000405,BEN000187,DEV000165,1,7470,37,3,6,4,7,0.004869061718647191,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002063,ACCT000660,CUST000134,BEN000051,DEV000185,1,7470,19,7,6,8,7,0.0025003289906566657,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002064,ACCT000148,CUST000478,BEN000495,DEV000414,1,7470,13,6,2,7,3,0.0017107514146598238,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002065,ACCT000616,CUST000076,BEN000688,DEV000303,1,7470,31,10,7,11,8,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002066,ACCT000407,CUST000235,BEN000062,DEV000079,1,7470,31,7,7,8,8,0.004079484142650349,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002067,ACCT000063,CUST000394,BEN000514,DEV000240,1,7470,28,7,9,8,10,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002068,ACCT000309,CUST000242,BEN000028,DEV000495,1,7470,10,12,9,13,10,0.0013159626266614028,70,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002069,ACCT000336,CUST000428,BEN000675,DEV000360,1,7470,13,7,7,8,8,0.0017107514146598238,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002070,ACCT000187,CUST000380,BEN000052,DEV000520,1,7470,22,5,3,6,4,0.0028951177786550866,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002071,ACCT000423,CUST000328,BEN000349,DEV000306,1,7470,28,10,5,11,6,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002072,ACCT000603,CUST000244,BEN000099,DEV000292,1,7470,25,11,5,12,6,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002073,ACCT000619,CUST000253,BEN000330,DEV000570,1,7470,16,14,6,15,7,0.0021055402026582447,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002074,ACCT000368,CUST000441,BEN000344,DEV000305,1,7470,31,12,7,13,8,0.004079484142650349,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002075,ACCT000626,CUST000123,BEN000432,DEV000082,1,7470,19,9,5,10,6,0.0025003289906566657,70,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002076,ACCT000647,CUST000270,BEN000664,DEV000242,1,7470,24,9,9,10,10,0.003158310303987367,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002077,ACCT000062,CUST000059,BEN000798,DEV000389,1,7470,13,15,11,16,12,0.0017107514146598238,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002078,ACCT000445,CUST000127,BEN000274,DEV000208,1,7470,37,3,5,4,6,0.004869061718647191,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002079,ACCT000542,CUST000197,BEN000739,DEV000247,1,7470,25,3,6,4,7,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002080,ACCT000012,CUST000399,BEN000343,DEV000524,1,7470,28,8,11,9,12,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002081,ACCT000423,CUST000328,BEN000095,DEV000262,1,7470,28,8,11,9,12,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002082,ACCT000640,CUST000225,BEN000481,DEV000183,1,7470,25,7,8,8,9,0.0032899065666535075,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002083,ACCT000188,CUST000123,BEN000579,DEV000065,1,7470,18,6,7,7,8,0.002368732727990525,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
TXN0002084,ACCT000601,CUST000104,BEN000242,DEV000242,1,7470,37,9,11,10,12,0.004869061718647191,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002085,ACCT000654,CUST000169,BEN000472,DEV000460,1,7470,28,11,5,12,6,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY
TXN0002086,ACCT000445,CUST000127,BEN000347,DEV000180,1,7470,37,4,4,5,5,0.004869061718647191,88,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; BENEFICIARY_LINKED_TO_HIGH_VALUE_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002087,ACCT000441,CUST000128,BEN000117,DEV000005,1,7470,25,14,9,15,10,0.0032899065666535075,80,High,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS; BENEFICIARY_LINKED_TO_HIGH_RISK_ACTIVITY; MULE_NETWORK_INDICATOR
TXN0002088,ACCT000375,CUST000356,BEN000310,DEV000395,1,7470,28,4,6,5,7,0.0036846953546519285,62,Medium,SHARED_DEVICE; DEVICE_USED_BY_MULTIPLE_ACCOUNTS; DEVICE_LINKED_TO_SUSPICIOUS_ACTIVITY; SHARED_BENEFICIARY; BENEFICIARY_PAID_BY_MULTIPLE_ACCOUNTS
