transaction_id,account_id,customer_id,fraud_probability,fraud_prediction,aml_risk_score,aml_risk_band,priority_score,priority_band,priority_reasons,recommended_action
TXN0004261,ACCT000360,CUST000349,0.177744178889438,0,8,Info,12.4,Low,No immediate priority indicators,No immediate action
TXN0004010,ACCT000446,CUST000065,0.17691184990529243,0,8,Info,12.36,Low,No immediate priority indicators,No immediate action
TXN0003815,ACCT000299,CUST000282,0.1755766200336083,0,8,Info,12.3,Low,No immediate priority indicators,No immediate action
TXN0002403,ACCT000430,CUST000129,0.17543734471067507,0,8,Info,12.29,Low,No immediate priority indicators,No immediate action
TXN0000920,ACCT000189,CUST000380,0.17522399252511808,0,8,Info,12.29,Low,No immediate priority indicators,No immediate action
TXN0002510,ACCT000647,CUST000270,0.17343955314408074,0,8,Info,12.2,Low,No immediate priority indicators,No immediate action
TXN0000580,ACCT000413,CUST000345,0.17329536578447383,0,8,Info,12.2,Low,No immediate priority indicators,No immediate action
TXN0001874,ACCT000576,CUST000003,0.17207997207252257,0,8,Info,12.14,Low,No immediate priority indicators,No immediate action
TXN0004197,ACCT000099,CUST000377,0.2685592245495,0,0,Info,12.09,Low,No immediate priority indicators,No immediate action
TXN0000843,ACCT000261,CUST000063,0.1708948998821064,0,8,Info,12.09,Low,No immediate priority indicators,No immediate action
TXN0004661,ACCT000354,CUST000343,0.1707687887523089,0,8,Info,12.08,Low,No immediate priority indicators,No immediate action
TXN0003759,ACCT000366,CUST000282,0.17029326718244353,0,8,Info,12.06,Low,No immediate priority indicators,No immediate action
TXN0002311,ACCT000530,CUST000140,0.16910936078292152,0,8,Info,12.01,Low,No immediate priority indicators,No immediate action
TXN0003016,ACCT000584,CUST000463,0.1689785275319532,0,8,Info,12.0,Low,No immediate priority indicators,No immediate action
TXN0003317,ACCT000218,CUST000374,0.16823285193912738,0,8,Info,11.97,Low,No immediate priority indicators,No immediate action
TXN0002122,ACCT000667,CUST000152,0.1674704657916411,0,8,Info,11.94,Low,No immediate priority indicators,No immediate action
TXN0000881,ACCT000081,CUST000270,0.16761467737308927,0,8,Info,11.94,Low,No immediate priority indicators,No immediate action
TXN0004866,ACCT000471,CUST000373,0.16732566558304005,0,8,Info,11.93,Low,No immediate priority indicators,No immediate action
TXN0001700,ACCT000584,CUST000463,0.1668639026856804,0,8,Info,11.91,Low,No immediate priority indicators,No immediate action
TXN0000610,ACCT000608,CUST000392,0.16642793263190517,0,8,Info,11.89,Low,No immediate priority indicators,No immediate action
TXN0003357,ACCT000530,CUST000140,0.16582972904013535,0,8,Info,11.86,Low,No immediate priority indicators,No immediate action
TXN0000042,ACCT000671,CUST000270,0.16450445137404063,0,8,Info,11.8,Low,No immediate priority indicators,No immediate action
TXN0002083,ACCT000188,CUST000123,0.16400352577637126,0,8,Info,11.78,Low,No immediate priority indicators,No immediate action
TXN0003329,ACCT000446,CUST000065,0.16306890691123838,0,8,Info,11.74,Low,No immediate priority indicators,No immediate action
TXN0003917,ACCT000366,CUST000282,0.16148644578090296,0,8,Info,11.67,Low,No immediate priority indicators,No immediate action
TXN0002258,ACCT000502,CUST000415,0.16070825149569062,0,8,Info,11.63,Low,No immediate priority indicators,No immediate action
TXN0002705,ACCT000115,CUST000286,0.1606185934984031,0,8,Info,11.63,Low,No immediate priority indicators,No immediate action
TXN0001322,ACCT000345,CUST000437,0.16033759536904468,0,8,Info,11.62,Low,No immediate priority indicators,No immediate action
TXN0003242,ACCT000207,CUST000206,0.257763361100544,0,0,Info,11.6,Low,No immediate priority indicators,No immediate action
TXN0001824,ACCT000039,CUST000409,0.1585742199012912,0,8,Info,11.54,Low,No immediate priority indicators,No immediate action
TXN0001574,ACCT000544,CUST000372,0.15722764855807533,0,8,Info,11.48,Low,No immediate priority indicators,No immediate action
TXN0004044,ACCT000195,CUST000294,0.09576099683524168,0,13,Low,11.46,Low,No immediate priority indicators,No immediate action
TXN0000834,ACCT000622,CUST000299,0.1545115009595266,0,8,Info,11.35,Low,No immediate priority indicators,No immediate action
TXN0004799,ACCT000216,CUST000216,0.1535883080247014,0,8,Info,11.31,Low,No immediate priority indicators,No immediate action
TXN0000926,ACCT000381,CUST000078,0.15227239532988598,0,8,Info,11.25,Low,No immediate priority indicators,No immediate action
TXN0002893,ACCT000228,CUST000053,0.15011524980361893,0,8,Info,11.16,Low,No immediate priority indicators,No immediate action
TXN0003644,ACCT000545,CUST000297,0.24742714072286195,0,0,Info,11.13,Low,No immediate priority indicators,No immediate action
TXN0003714,ACCT000140,CUST000462,0.1492627005487675,0,8,Info,11.12,Low,No immediate priority indicators,No immediate action
TXN0001497,ACCT000280,CUST000064,0.24667904739001262,0,0,Info,11.1,Low,No immediate priority indicators,No immediate action
TXN0001152,ACCT000046,CUST000444,0.1487402674701997,0,8,Info,11.09,Low,No immediate priority indicators,No immediate action
TXN0003530,ACCT000246,CUST000011,0.14853462167607076,0,8,Info,11.08,Low,No immediate priority indicators,No immediate action
TXN0001477,ACCT000455,CUST000341,0.14666105909901697,0,8,Info,11.0,Low,No immediate priority indicators,No immediate action
TXN0001571,ACCT000116,CUST000366,0.14606619854161937,0,8,Info,10.97,Low,No immediate priority indicators,No immediate action
TXN0003857,ACCT000268,CUST000165,0.14468651493782614,0,8,Info,10.91,Low,No immediate priority indicators,No immediate action
TXN0000183,ACCT000016,CUST000350,0.14410496850526752,0,8,Info,10.88,Low,No immediate priority indicators,No immediate action
TXN0002703,ACCT000314,CUST000484,0.1433073015104383,0,8,Info,10.85,Low,No immediate priority indicators,No immediate action
TXN0003434,ACCT000360,CUST000349,0.24051516876128584,0,0,Info,10.82,Low,No immediate priority indicators,No immediate action
TXN0001042,ACCT000246,CUST000011,0.14268476432084498,0,8,Info,10.82,Low,No immediate priority indicators,No immediate action
TXN0004351,ACCT000606,CUST000325,0.14270562213217639,0,8,Info,10.82,Low,No immediate priority indicators,No immediate action
TXN0003202,ACCT000471,CUST000373,0.141678177187879,0,8,Info,10.78,Low,No immediate priority indicators,No immediate action
TXN0000285,ACCT000682,CUST000438,0.1416064840692239,0,8,Info,10.77,Low,No immediate priority indicators,No immediate action
TXN0000472,ACCT000638,CUST000366,0.23877816470840585,0,0,Info,10.75,Low,No immediate priority indicators,No immediate action
TXN0001396,ACCT000692,CUST000024,0.14111318257311067,0,8,Info,10.75,Low,No immediate priority indicators,No immediate action
TXN0004747,ACCT000100,CUST000386,0.13964458319356413,0,8,Info,10.68,Low,No immediate priority indicators,No immediate action
TXN0000542,ACCT000675,CUST000233,0.1393566172139128,0,8,Info,10.67,Low,No immediate priority indicators,No immediate action
TXN0004082,ACCT000397,CUST000011,0.1393501083833409,0,8,Info,10.67,Low,No immediate priority indicators,No immediate action
TXN0004438,ACCT000273,CUST000205,0.13906280307812663,0,8,Info,10.66,Low,No immediate priority indicators,No immediate action
TXN0004043,ACCT000497,CUST000428,0.23594060040441558,0,0,Info,10.62,Low,No immediate priority indicators,No immediate action
TXN0003636,ACCT000334,CUST000123,0.13797004520880884,0,8,Info,10.61,Low,No immediate priority indicators,No immediate action
TXN0004967,ACCT000207,CUST000206,0.13746483984315683,0,8,Info,10.59,Low,No immediate priority indicators,No immediate action
TXN0001947,ACCT000615,CUST000099,0.13736849392100206,0,8,Info,10.58,Low,No immediate priority indicators,No immediate action
TXN0004516,ACCT000397,CUST000011,0.2343356530434443,0,0,Info,10.55,Low,No immediate priority indicators,No immediate action
TXN0003145,ACCT000508,CUST000373,0.13605321470761647,0,8,Info,10.52,Low,No immediate priority indicators,No immediate action
TXN0001301,ACCT000240,CUST000019,0.13403880083108755,0,8,Info,10.43,Low,No immediate priority indicators,No immediate action
TXN0001408,ACCT000430,CUST000129,0.13396802764214225,0,8,Info,10.43,Low,No immediate priority indicators,No immediate action
TXN0000241,ACCT000173,CUST000477,0.1334229667294791,0,8,Info,10.4,Low,No immediate priority indicators,No immediate action
TXN0003506,ACCT000440,CUST000092,0.1333601867375398,0,8,Info,10.4,Low,No immediate priority indicators,No immediate action
TXN0001393,ACCT000687,CUST000196,0.13264649713411228,0,8,Info,10.37,Low,No immediate priority indicators,No immediate action
TXN0000672,ACCT000651,CUST000006,0.23027167922303707,0,0,Info,10.36,Low,No immediate priority indicators,No immediate action
TXN0004735,ACCT000368,CUST000441,0.13194451492365356,0,8,Info,10.34,Low,No immediate priority indicators,No immediate action
TXN0000182,ACCT000205,CUST000156,0.1311079003591043,0,8,Info,10.3,Low,No immediate priority indicators,No immediate action
TXN0001073,ACCT000084,CUST000038,0.1305859198629191,0,8,Info,10.28,Low,No immediate priority indicators,No immediate action
TXN0002931,ACCT000610,CUST000308,0.13070590086125816,0,8,Info,10.28,Low,No immediate priority indicators,No immediate action
TXN0004641,ACCT000515,CUST000268,0.12926735218137936,0,8,Info,10.22,Low,No immediate priority indicators,No immediate action
TXN0000022,ACCT000273,CUST000205,0.1286994054710089,0,8,Info,10.19,Low,No immediate priority indicators,No immediate action
TXN0003218,ACCT000455,CUST000341,0.12752599097043088,0,8,Info,10.14,Low,No immediate priority indicators,No immediate action
TXN0004109,ACCT000677,CUST000373,0.12704915925119808,0,8,Info,10.12,Low,No immediate priority indicators,No immediate action
TXN0004171,ACCT000044,CUST000400,0.12617448755923302,0,8,Info,10.08,Low,No immediate priority indicators,No immediate action
TXN0000474,ACCT000363,CUST000289,0.1253301314140991,0,8,Info,10.04,Low,No immediate priority indicators,No immediate action
TXN0003524,ACCT000238,CUST000466,0.12511277238719926,0,8,Info,10.03,Low,No immediate priority indicators,No immediate action
TXN0002339,ACCT000139,CUST000055,0.12472598701774437,0,8,Info,10.01,Low,No immediate priority indicators,No immediate action
TXN0002265,ACCT000412,CUST000169,0.06313030044408778,0,13,Low,9.99,Info,No immediate priority indicators,No immediate action
TXN0004715,ACCT000318,CUST000462,0.12401066128938716,0,8,Info,9.98,Info,No immediate priority indicators,No immediate action
TXN0002736,ACCT000696,CUST000196,0.22121272333510256,0,0,Info,9.95,Info,No immediate priority indicators,No immediate action
TXN0000190,ACCT000479,CUST000103,0.22048435786432308,0,0,Info,9.92,Info,No immediate priority indicators,No immediate action
TXN0000589,ACCT000336,CUST000428,0.12274403782881509,0,8,Info,9.92,Info,No immediate priority indicators,No immediate action
TXN0004549,ACCT000159,CUST000262,0.061362964984190825,0,13,Low,9.91,Info,No immediate priority indicators,No immediate action
TXN0002782,ACCT000458,CUST000359,0.12168301917224228,0,8,Info,9.88,Info,No immediate priority indicators,No immediate action
TXN0004646,ACCT000270,CUST000275,0.12160789115051984,0,8,Info,9.87,Info,No immediate priority indicators,No immediate action
TXN0000394,ACCT000245,CUST000009,0.12141674652738772,0,8,Info,9.86,Info,No immediate priority indicators,No immediate action
TXN0003578,ACCT000353,CUST000128,0.12062851527268444,0,8,Info,9.83,Info,No immediate priority indicators,No immediate action
TXN0000759,ACCT000593,CUST000088,0.11936264116420862,0,8,Info,9.77,Info,No immediate priority indicators,No immediate action
TXN0002331,ACCT000287,CUST000323,0.2171839371078317,0,0,Info,9.77,Info,No immediate priority indicators,No immediate action
TXN0004722,ACCT000016,CUST000350,0.11903367220537081,0,8,Info,9.76,Info,No immediate priority indicators,No immediate action
TXN0002622,ACCT000319,CUST000197,0.11852497208990583,0,8,Info,9.73,Info,No immediate priority indicators,No immediate action
TXN0001817,ACCT000246,CUST000011,0.21629308909311107,0,0,Info,9.73,Info,No immediate priority indicators,No immediate action
TXN0003501,ACCT000257,CUST000166,0.11730069119284217,0,8,Info,9.68,Info,No immediate priority indicators,No immediate action
TXN0004887,ACCT000056,CUST000258,0.11718436256287008,0,8,Info,9.67,Info,No immediate priority indicators,No immediate action
TXN0004384,ACCT000297,CUST000435,0.1167252979413728,0,8,Info,9.65,Info,No immediate priority indicators,No immediate action
TXN0003663,ACCT000455,CUST000341,0.11649388889517577,0,8,Info,9.64,Info,No immediate priority indicators,No immediate action
TXN0000896,ACCT000344,CUST000004,0.11645979100187555,0,8,Info,9.64,Info,No immediate priority indicators,No immediate action
TXN0002541,ACCT000644,CUST000483,0.11643947587957623,0,8,Info,9.64,Info,No immediate priority indicators,No immediate action
TXN0003003,ACCT000437,CUST000080,0.1162150012581886,0,8,Info,9.63,Info,No immediate priority indicators,No immediate action
TXN0002936,ACCT000119,CUST000452,0.21401114492151183,0,0,Info,9.63,Info,No immediate priority indicators,No immediate action
TXN0001390,ACCT000487,CUST000457,0.11442565446615215,0,8,Info,9.55,Info,No immediate priority indicators,No immediate action
TXN0002998,ACCT000142,CUST000144,0.21221664601875045,0,0,Info,9.55,Info,No immediate priority indicators,No immediate action
TXN0002978,ACCT000658,CUST000305,0.11356850482335913,0,8,Info,9.51,Info,No immediate priority indicators,No immediate action
TXN0002770,ACCT000437,CUST000080,0.11323082264607925,0,8,Info,9.5,Info,No immediate priority indicators,No immediate action
TXN0001686,ACCT000284,CUST000491,0.11274118769638419,0,8,Info,9.47,Info,No immediate priority indicators,No immediate action
TXN0004615,ACCT000338,CUST000018,0.2101928106625572,0,0,Info,9.46,Info,No immediate priority indicators,No immediate action
TXN0003817,ACCT000642,CUST000009,0.11190812204697716,0,8,Info,9.44,Info,No immediate priority indicators,No immediate action
TXN0001018,ACCT000008,CUST000041,0.11205829044276712,0,8,Info,9.44,Info,No immediate priority indicators,No immediate action
TXN0000982,ACCT000585,CUST000337,0.11169958103825867,0,8,Info,9.43,Info,No immediate priority indicators,No immediate action
TXN0000596,ACCT000471,CUST000373,0.10970421938092968,0,8,Info,9.34,Info,No immediate priority indicators,No immediate action
TXN0004141,ACCT000375,CUST000356,0.2071201424163905,0,0,Info,9.32,Info,No immediate priority indicators,No immediate action
TXN0000256,ACCT000644,CUST000483,0.047802404056039006,0,13,Low,9.3,Info,No immediate priority indicators,No immediate action
TXN0003739,ACCT000241,CUST000376,0.1086151341720256,0,8,Info,9.29,Info,No immediate priority indicators,No immediate action
TXN0000117,ACCT000574,CUST000309,0.10780422986272165,0,8,Info,9.25,Info,No immediate priority indicators,No immediate action
TXN0004475,ACCT000584,CUST000463,0.1068611369518154,0,8,Info,9.21,Info,No immediate priority indicators,No immediate action
TXN0001026,ACCT000393,CUST000063,0.10660925711992762,0,8,Info,9.2,Info,No immediate priority indicators,No immediate action
TXN0003593,ACCT000547,CUST000057,0.10593786284522165,0,8,Info,9.17,Info,No immediate priority indicators,No immediate action
TXN0001429,ACCT000675,CUST000233,0.10581320380292043,0,8,Info,9.16,Info,No immediate priority indicators,No immediate action
TXN0004303,ACCT000277,CUST000199,0.10537192159054373,0,8,Info,9.14,Info,No immediate priority indicators,No immediate action
TXN0000373,ACCT000233,CUST000422,0.10496126423680566,0,8,Info,9.12,Info,No immediate priority indicators,No immediate action
TXN0000038,ACCT000186,CUST000220,0.10449086850325813,0,8,Info,9.1,Info,No immediate priority indicators,No immediate action
TXN0001358,ACCT000559,CUST000321,0.10423725218215518,0,8,Info,9.09,Info,No immediate priority indicators,No immediate action
TXN0001859,ACCT000083,CUST000355,0.10285234884104213,0,8,Info,9.03,Info,No immediate priority indicators,No immediate action
TXN0001906,ACCT000436,CUST000142,0.10228040513454753,0,8,Info,9.0,Info,No immediate priority indicators,No immediate action
TXN0004378,ACCT000440,CUST000092,0.10207359094538633,0,8,Info,8.99,Info,No immediate priority indicators,No immediate action
TXN0000289,ACCT000298,CUST000312,0.10157643351026138,0,8,Info,8.97,Info,No immediate priority indicators,No immediate action
TXN0001842,ACCT000067,CUST000111,0.10124130777030999,0,8,Info,8.96,Info,No immediate priority indicators,No immediate action
TXN0004574,ACCT000250,CUST000060,0.199069714886663,0,0,Info,8.96,Info,No immediate priority indicators,No immediate action
TXN0004742,ACCT000695,CUST000161,0.10117636411311044,0,8,Info,8.95,Info,No immediate priority indicators,No immediate action
TXN0000668,ACCT000683,CUST000085,0.1012167442939117,0,8,Info,8.95,Info,No immediate priority indicators,No immediate action
TXN0001174,ACCT000099,CUST000377,0.1009467381308106,0,8,Info,8.94,Info,No immediate priority indicators,No immediate action
TXN0003769,ACCT000080,CUST000193,0.1008222579214562,0,8,Info,8.94,Info,No immediate priority indicators,No immediate action
TXN0004896,ACCT000161,CUST000065,0.10058034236687793,0,8,Info,8.93,Info,No immediate priority indicators,No immediate action
TXN0001444,ACCT000039,CUST000409,0.10074072480267818,0,8,Info,8.93,Info,No immediate priority indicators,No immediate action
TXN0002716,ACCT000501,CUST000310,0.10074144778068427,0,8,Info,8.93,Info,No immediate priority indicators,No immediate action
TXN0003684,ACCT000362,CUST000298,0.10009843539107773,0,8,Info,8.9,Info,No immediate priority indicators,No immediate action
TXN0003005,ACCT000696,CUST000196,0.09974739513796883,0,8,Info,8.89,Info,No immediate priority indicators,No immediate action
TXN0002105,ACCT000145,CUST000305,0.09836460322999549,0,8,Info,8.83,Info,No immediate priority indicators,No immediate action
TXN0003581,ACCT000010,CUST000442,0.09808674724847484,0,8,Info,8.81,Info,No immediate priority indicators,No immediate action
TXN0004140,ACCT000121,CUST000011,0.09785693491462177,0,8,Info,8.8,Info,No immediate priority indicators,No immediate action
TXN0000890,ACCT000576,CUST000003,0.09751683804463833,0,8,Info,8.79,Info,No immediate priority indicators,No immediate action
TXN0003776,ACCT000208,CUST000161,0.09700772713471147,0,8,Info,8.77,Info,No immediate priority indicators,No immediate action
TXN0004236,ACCT000587,CUST000223,0.09701623238763724,0,8,Info,8.77,Info,No immediate priority indicators,No immediate action
TXN0004669,ACCT000127,CUST000210,0.09714170673045858,0,8,Info,8.77,Info,No immediate priority indicators,No immediate action
TXN0002437,ACCT000363,CUST000289,0.09651129757193255,0,8,Info,8.74,Info,No immediate priority indicators,No immediate action
TXN0003372,ACCT000458,CUST000359,0.09616313523023655,0,8,Info,8.73,Info,No immediate priority indicators,No immediate action
TXN0004580,ACCT000580,CUST000318,0.09571604046779675,0,8,Info,8.71,Info,No immediate priority indicators,No immediate action
TXN0004906,ACCT000285,CUST000285,0.09435854250977298,0,8,Info,8.65,Info,No immediate priority indicators,No immediate action
TXN0000671,ACCT000161,CUST000065,0.09424998357546145,0,8,Info,8.64,Info,No immediate priority indicators,No immediate action
TXN0002275,ACCT000608,CUST000392,0.09396866194316984,0,8,Info,8.63,Info,No immediate priority indicators,No immediate action
TXN0000040,ACCT000249,CUST000462,0.09377221274745737,0,8,Info,8.62,Info,No immediate priority indicators,No immediate action
TXN0002752,ACCT000233,CUST000422,0.0937766936095843,0,8,Info,8.62,Info,No immediate priority indicators,No immediate action
TXN0000945,ACCT000106,CUST000031,0.0936007845807825,0,8,Info,8.61,Info,No immediate priority indicators,No immediate action
TXN0000853,ACCT000073,CUST000120,0.09320111851305148,0,8,Info,8.59,Info,No immediate priority indicators,No immediate action
TXN0004782,ACCT000198,CUST000384,0.0930815593865693,0,8,Info,8.59,Info,No immediate priority indicators,No immediate action
TXN0003418,ACCT000599,CUST000395,0.09295530220023414,0,8,Info,8.58,Info,No immediate priority indicators,No immediate action
TXN0000812,ACCT000114,CUST000165,0.09291900894282587,0,8,Info,8.58,Info,No immediate priority indicators,No immediate action
TXN0001457,ACCT000639,CUST000033,0.09296241468075328,0,8,Info,8.58,Info,No immediate priority indicators,No immediate action
TXN0004635,ACCT000084,CUST000038,0.0926141238888656,0,8,Info,8.57,Info,No immediate priority indicators,No immediate action
TXN0001709,ACCT000542,CUST000197,0.09211172341682475,0,8,Info,8.55,Info,No immediate priority indicators,No immediate action
TXN0004872,ACCT000145,CUST000305,0.09178712236839846,0,8,Info,8.53,Info,No immediate priority indicators,No immediate action
TXN0002694,ACCT000287,CUST000323,0.09000442567251637,0,8,Info,8.45,Info,No immediate priority indicators,No immediate action
TXN0004677,ACCT000085,CUST000230,0.08977921162113289,0,8,Info,8.44,Info,No immediate priority indicators,No immediate action
TXN0002818,ACCT000233,CUST000422,0.08945323585291523,0,8,Info,8.43,Info,No immediate priority indicators,No immediate action
TXN0001748,ACCT000544,CUST000372,0.08942559378097349,0,8,Info,8.42,Info,No immediate priority indicators,No immediate action
TXN0000811,ACCT000297,CUST000435,0.08911495186276058,0,8,Info,8.41,Info,No immediate priority indicators,No immediate action
TXN0003597,ACCT000394,CUST000163,0.08895435951034021,0,8,Info,8.4,Info,No immediate priority indicators,No immediate action
TXN0001394,ACCT000012,CUST000399,0.08856183079607471,0,8,Info,8.39,Info,No immediate priority indicators,No immediate action
TXN0001662,ACCT000475,CUST000482,0.08826772945476424,0,8,Info,8.37,Info,No immediate priority indicators,No immediate action
TXN0004454,ACCT000258,CUST000265,0.08803228046933365,0,8,Info,8.36,Info,No immediate priority indicators,No immediate action
TXN0000684,ACCT000205,CUST000156,0.08778664017733642,0,8,Info,8.35,Info,No immediate priority indicators,No immediate action
TXN0002525,ACCT000158,CUST000407,0.08648149993298203,0,8,Info,8.29,Info,No immediate priority indicators,No immediate action
TXN0004631,ACCT000345,CUST000437,0.08593423326906101,0,8,Info,8.27,Info,No immediate priority indicators,No immediate action
TXN0004838,ACCT000429,CUST000057,0.08505435981149943,0,8,Info,8.23,Info,No immediate priority indicators,No immediate action
TXN0004762,ACCT000325,CUST000259,0.08481801623426419,0,8,Info,8.22,Info,No immediate priority indicators,No immediate action
TXN0000450,ACCT000170,CUST000342,0.08461615579741913,0,8,Info,8.21,Info,No immediate priority indicators,No immediate action
TXN0004339,ACCT000490,CUST000282,0.08391671871335032,0,8,Info,8.18,Info,No immediate priority indicators,No immediate action
TXN0003657,ACCT000580,CUST000318,0.0839838871577875,0,8,Info,8.18,Info,No immediate priority indicators,No immediate action
TXN0000556,ACCT000365,CUST000457,0.08397149014428135,0,8,Info,8.18,Info,No immediate priority indicators,No immediate action
TXN0000872,ACCT000415,CUST000263,0.08352480002558639,0,8,Info,8.16,Info,No immediate priority indicators,No immediate action
TXN0004193,ACCT000312,CUST000325,0.08337316466470993,0,8,Info,8.15,Info,No immediate priority indicators,No immediate action
TXN0004064,ACCT000361,CUST000258,0.0830590203578721,0,8,Info,8.14,Info,No immediate priority indicators,No immediate action
TXN0003056,ACCT000101,CUST000169,0.0827629307014443,0,8,Info,8.12,Info,No immediate priority indicators,No immediate action
TXN0004886,ACCT000695,CUST000161,0.08276904845304467,0,8,Info,8.12,Info,No immediate priority indicators,No immediate action
TXN0002183,ACCT000090,CUST000424,0.08250655044486083,0,8,Info,8.11,Info,No immediate priority indicators,No immediate action
TXN0001796,ACCT000372,CUST000236,0.08231663418032574,0,8,Info,8.1,Info,No immediate priority indicators,No immediate action
TXN0001103,ACCT000412,CUST000169,0.08218845024574091,0,8,Info,8.1,Info,No immediate priority indicators,No immediate action
TXN0003969,ACCT000696,CUST000196,0.0820175730944078,0,8,Info,8.09,Info,No immediate priority indicators,No immediate action
TXN0002711,ACCT000447,CUST000131,0.0815086532086875,0,8,Info,8.07,Info,No immediate priority indicators,No immediate action
TXN0004244,ACCT000647,CUST000270,0.08142394113319672,0,8,Info,8.06,Info,No immediate priority indicators,No immediate action
TXN0002207,ACCT000210,CUST000380,0.08115881359862707,0,8,Info,8.05,Info,No immediate priority indicators,No immediate action
TXN0003095,ACCT000314,CUST000484,0.08118486665851098,0,8,Info,8.05,Info,No immediate priority indicators,No immediate action
TXN0000151,ACCT000166,CUST000232,0.08090812135956416,0,8,Info,8.04,Info,No immediate priority indicators,No immediate action
TXN0002054,ACCT000330,CUST000229,0.0796458456478415,0,8,Info,7.98,Info,No immediate priority indicators,No immediate action
TXN0000924,ACCT000615,CUST000099,0.07942288133083987,0,8,Info,7.97,Info,No immediate priority indicators,No immediate action
TXN0003565,ACCT000066,CUST000319,0.07943591154636558,0,8,Info,7.97,Info,No immediate priority indicators,No immediate action
TXN0001634,ACCT000236,CUST000279,0.07861179740555123,0,8,Info,7.94,Info,No immediate priority indicators,No immediate action
TXN0003858,ACCT000306,CUST000075,0.17649234244614265,0,0,Info,7.94,Info,No immediate priority indicators,No immediate action
TXN0000488,ACCT000200,CUST000189,0.07802886297817063,0,8,Info,7.91,Info,No immediate priority indicators,No immediate action
TXN0000937,ACCT000158,CUST000407,0.0775124766846673,0,8,Info,7.89,Info,No immediate priority indicators,No immediate action
TXN0000276,ACCT000433,CUST000170,0.07749804213559777,0,8,Info,7.89,Info,No immediate priority indicators,No immediate action
TXN0000242,ACCT000369,CUST000463,0.07736818218207069,0,8,Info,7.88,Info,No immediate priority indicators,No immediate action
TXN0004086,ACCT000651,CUST000006,0.07724965902434684,0,8,Info,7.88,Info,No immediate priority indicators,No immediate action
TXN0003162,ACCT000549,CUST000088,0.07658411789853714,0,8,Info,7.85,Info,No immediate priority indicators,No immediate action
TXN0003687,ACCT000424,CUST000485,0.07648439174519758,0,8,Info,7.84,Info,No immediate priority indicators,No immediate action
TXN0001986,ACCT000457,CUST000109,0.0761787656210484,0,8,Info,7.83,Info,No immediate priority indicators,No immediate action
TXN0000709,ACCT000573,CUST000359,0.17348633573212224,0,0,Info,7.81,Info,No immediate priority indicators,No immediate action
TXN0000770,ACCT000047,CUST000078,0.07560400499806968,0,8,Info,7.8,Info,No immediate priority indicators,No immediate action
TXN0004272,ACCT000194,CUST000117,0.07544900547082899,0,8,Info,7.8,Info,No immediate priority indicators,No immediate action
TXN0003923,ACCT000388,CUST000085,0.07562702298637639,0,8,Info,7.8,Info,No immediate priority indicators,No immediate action
TXN0003122,ACCT000037,CUST000028,0.07527028135224133,0,8,Info,7.79,Info,No immediate priority indicators,No immediate action
TXN0003212,ACCT000509,CUST000035,0.0745642379500645,0,8,Info,7.76,Info,No immediate priority indicators,No immediate action
TXN0004446,ACCT000426,CUST000051,0.0742755039847408,0,8,Info,7.74,Info,No immediate priority indicators,No immediate action
TXN0003878,ACCT000241,CUST000376,0.07378687877580224,0,8,Info,7.72,Info,No immediate priority indicators,No immediate action
TXN0002049,ACCT000051,CUST000302,0.07338471953000164,0,8,Info,7.7,Info,No immediate priority indicators,No immediate action
TXN0000985,ACCT000596,CUST000322,0.07295731118623625,0,8,Info,7.68,Info,No immediate priority indicators,No immediate action
TXN0002548,ACCT000031,CUST000296,0.0722168043506656,0,8,Info,7.65,Info,No immediate priority indicators,No immediate action
TXN0000069,ACCT000428,CUST000297,0.07148473168876021,0,8,Info,7.62,Info,No immediate priority indicators,No immediate action
TXN0003525,ACCT000623,CUST000402,0.07095945412516311,0,8,Info,7.59,Info,No immediate priority indicators,No immediate action
TXN0003321,ACCT000065,CUST000047,0.07072756807604716,0,8,Info,7.58,Info,No immediate priority indicators,No immediate action
TXN0000723,ACCT000129,CUST000223,0.07053205648740611,0,8,Info,7.57,Info,No immediate priority indicators,No immediate action
TXN0004119,ACCT000130,CUST000015,0.06965413010338094,0,8,Info,7.53,Info,No immediate priority indicators,No immediate action
TXN0001228,ACCT000389,CUST000332,0.06932433740079544,0,8,Info,7.52,Info,No immediate priority indicators,No immediate action
TXN0003637,ACCT000267,CUST000155,0.06901968259330145,0,8,Info,7.51,Info,No immediate priority indicators,No immediate action
TXN0001203,ACCT000694,CUST000042,0.06862580358410107,0,8,Info,7.49,Info,No immediate priority indicators,No immediate action
TXN0003685,ACCT000387,CUST000496,0.06848157361532513,0,8,Info,7.48,Info,No immediate priority indicators,No immediate action
TXN0002988,ACCT000441,CUST000128,0.06817856695762589,0,8,Info,7.47,Info,No immediate priority indicators,No immediate action
TXN0003947,ACCT000175,CUST000248,0.06805502174038786,0,8,Info,7.46,Info,No immediate priority indicators,No immediate action
TXN0004463,ACCT000211,CUST000137,0.06789805311834217,0,8,Info,7.46,Info,No immediate priority indicators,No immediate action
TXN0003144,ACCT000134,CUST000142,0.06764271503947142,0,8,Info,7.44,Info,No immediate priority indicators,No immediate action
TXN0001801,ACCT000699,CUST000080,0.06760798621794153,0,8,Info,7.44,Info,No immediate priority indicators,No immediate action
TXN0001154,ACCT000629,CUST000160,0.06735738607346567,0,8,Info,7.43,Info,No immediate priority indicators,No immediate action
