transaction_id,account_id,customer_id,beneficiary_id,device_id,is_suspicious,suspicious_pattern,transaction_timestamp,amount,currency,transaction_type,merchant_category,origin_country,destination_country,channel,transaction_amount_log,is_round_amount,is_high_value_transaction,is_cross_border_transaction,is_high_risk_destination,is_unusual_channel,transaction_hour,transaction_day_of_week,transaction_month,is_night_transaction,amount_zscore_by_account,transaction_count_by_account,average_amount_by_account,amount_vs_account_average_ratio,transactions_last_1h,transactions_last_24h,transaction_amount_last_24h,hours_since_previous_transaction,high_velocity_flag,rapid_sequence_flag,customer_risk_band_encoded,account_age_days,customer_tenure_days,account_transaction_count,account_total_transaction_amount,account_average_transaction_amount,account_suspicious_transaction_rate,beneficiary_risk_band_encoded,is_new_beneficiary,beneficiary_country_risk_flag,beneficiary_transaction_count,beneficiary_total_amount,device_risk_band_encoded,device_country_mismatch_flag,device_transaction_count,shared_device_flag,round_amount_count_by_account,structuring_pattern_flag,rapid_movement_flag,high_risk_jurisdiction_flag,mule_activity_indicator,account_takeover_indicator,new_beneficiary_high_value_flag,round_amount_repetition_flag
TXN0002652,ACCT000574,CUST000309,BEN000150,DEV000569,True,high_risk_jurisdiction_exposure,2025-09-29 08:01:00,63.63,EUR,bank_transfer,cash_services,GB,PA,branch,4.168678699274804,0,0,1,1,1,8,0,9,0,-0.27230529202649006,11,90.62181818181817,0.7021487901769593,1.0,1.0,63.63,124.05,0,0,1,916,339,11,996.8399999999999,90.62181818181817,0.18181818181818182,2,0,0,3,132.66,2,0,13,1,0.0,0,0,1,0,0,0,0
TXN0002653,ACCT000692,CUST000024,BEN000517,DEV000004,True,shared_device_behaviour,2025-03-10 11:53:00,38.04,USD,bank_transfer,travel,NL,DE,mobile,3.664586761544892,0,0,1,0,0,11,0,3,0,-0.3597124931394488,8,1807.9737499999999,0.021040128486378745,1.0,1.0,38.04,261.25,0,0,1,1336,1267,8,14463.789999999999,1807.9737499999999,0.375,3,0,0,12,14934.269999999999,1,1,31,1,0.0,0,0,0,0,1,0,0
TXN0002654,ACCT000210,CUST000380,BEN000610,DEV000199,False,normal_activity,2025-07-17 19:15:00,61.92,EUR,card_payment,grocery,TR,FR,web,4.1418640781900775,0,0,1,0,0,19,3,7,0,-0.3921637494763957,6,73.33333333333333,0.8443636363636364,1.0,1.0,61.92,581.6166666666667,0,0,1,1204,0,6,440.0,73.33333333333333,0.16666666666666666,2,0,0,3,279.07,2,0,10,1,0.0,0,0,0,0,0,0,0
TXN0002655,ACCT000104,CUST000247,BEN000668,DEV000582,False,normal_activity,2025-07-14 21:22:00,295.34,EUR,card_payment,grocery,GB,DE,web,5.691507443780589,0,0,1,0,0,21,0,7,0,0.576720310077497,11,155.0472727272727,1.90483840705474,1.0,1.0,295.34,1350.85,0,0,1,1413,1423,11,1705.52,155.0472727272727,0.0,1,0,0,4,524.8199999999999,1,0,7,1,0.0,0,0,0,0,0,0,0
TXN0002656,ACCT000465,CUST000372,BEN000442,DEV000423,True,high_risk_jurisdiction_exposure,2025-02-04 02:19:00,85.26,AED,bank_transfer,grocery,US,TR,api,4.457365991219697,0,0,1,1,1,2,1,2,1,-0.4942835497360454,8,126.78875,0.6724571383502086,1.0,1.0,85.26,203.51666666666668,0,0,3,169,1489,8,1014.31,126.78875,0.25,1,0,0,6,7659.82,2,0,9,1,0.0,0,0,1,0,0,0,0
TXN0002657,ACCT000609,CUST000304,BEN000127,DEV000286,False,normal_activity,2025-04-16 02:23:00,60.57,USD,cash_withdrawal,grocery,NG,GB,mobile,4.120174738923119,0,0,1,0,0,2,2,4,1,-0.078516345913085,9,64.43,0.9400900201769361,1.0,1.0,60.57,856.0666666666667,0,0,1,1245,1858,9,579.87,64.43,0.0,1,0,0,5,504.64,1,0,10,1,0.0,0,0,0,0,0,0,0
TXN0002658,ACCT000059,CUST000264,BEN000571,DEV000230,False,normal_activity,2025-04-12 21:48:00,110.76,SGD,card_payment,electronics,GB,US,mobile,4.716353714948706,0,0,1,0,0,21,5,4,0,-0.5411475862391352,6,143.23999999999998,0.7732476961742532,1.0,1.0,110.76,2333.0,0,0,3,535,270,6,859.4399999999999,143.23999999999998,0.16666666666666666,1,0,0,8,1099.2,1,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002659,ACCT000449,CUST000468,BEN000535,DEV000342,False,normal_activity,2025-03-15 09:15:00,69.74,AED,card_payment,travel,GB,FR,web,4.259011183777335,0,0,1,0,0,9,5,3,0,0.2149215759175601,9,58.87222222222223,1.1845994149287533,1.0,1.0,69.74,771.6833333333333,0,0,1,295,0,9,529.85,58.87222222222223,0.0,2,0,0,9,21173.06,1,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002660,ACCT000610,CUST000308,BEN000375,DEV000052,True,unusual_amount_spike,2025-05-26 05:48:00,959.86,EUR,bank_transfer,grocery,US,GB,web,6.867828716776015,0,0,1,0,0,5,0,5,1,0.2814955194372676,13,577.503076923077,1.6620863824901366,1.0,1.0,959.86,591.6,0,0,1,0,221,13,7507.54,577.503076923077,0.38461538461538464,1,0,0,5,1685.6,3,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002661,ACCT000023,CUST000376,BEN000511,DEV000104,False,normal_activity,2025-04-17 20:24:00,53.41,GBP,bank_transfer,gambling,US,GB,web,3.996547960497834,0,0,1,0,0,20,3,4,0,-0.5044876361137874,4,4413.415,0.012101739809195372,1.0,1.0,53.41,2133.5833333333335,0,0,1,91,653,4,17653.66,4413.415,0.25,2,0,0,5,288.0,1,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002662,ACCT000362,CUST000298,BEN000170,DEV000562,False,normal_activity,2025-07-28 18:54:00,45.9,SGD,bank_transfer,electronics,US,GB,mobile,3.8480176754522337,0,0,1,0,0,18,0,7,0,-0.29346375291318716,12,840.8849999999999,0.05458534758022798,1.0,1.0,45.9,1322.1666666666667,0,0,1,1844,347,12,10090.619999999999,840.8849999999999,0.16666666666666666,3,0,0,8,13099.13,1,0,16,1,0.0,0,0,0,0,0,0,0
TXN0002663,ACCT000054,CUST000325,BEN000649,DEV000124,False,normal_activity,2025-01-23 12:58:00,163.43,EUR,bank_transfer,electronics,GB,SG,mobile,5.1024849477261345,0,0,1,0,0,12,3,1,0,0.6052837940190943,8,116.1275,1.407332457858819,1.0,1.0,163.43,-1.0,0,0,1,1256,0,8,929.02,116.1275,0.625,2,0,0,2,962.6500000000001,1,0,11,1,0.0,0,0,0,0,0,0,0
TXN0002664,ACCT000124,CUST000437,BEN000037,DEV000099,False,normal_activity,2025-03-03 20:49:00,11.53,USD,bank_transfer,crypto_exchange,SG,GB,mobile,2.528125768907977,0,0,1,0,0,20,0,3,0,-0.3720330789343379,9,622.4477777777778,0.01852364232251523,1.0,1.0,11.53,1288.8833333333334,0,0,1,1827,453,9,5602.03,622.4477777777778,0.3333333333333333,1,0,0,8,693.15,1,0,13,1,0.0,0,0,0,0,0,0,0
TXN0002665,ACCT000341,CUST000390,BEN000672,DEV000516,False,normal_activity,2025-07-08 02:53:00,102.59,AED,card_payment,cash_services,GB,FR,web,4.640440800070011,0,0,1,0,0,2,1,7,1,-0.40379528999601644,10,166.192,0.6172980648888033,1.0,1.0,102.59,559.8,0,0,1,637,705,10,1661.92,166.192,0.0,3,0,0,6,3350.89,1,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002666,ACCT000230,CUST000208,BEN000671,DEV000567,False,normal_activity,2025-05-04 03:54:00,43.42,GBP,cash_withdrawal,electronics,GB,SG,mobile,3.7936898184662815,0,0,1,0,0,3,6,5,1,-0.7100129174582238,9,138.1577777777778,0.3142783612938508,1.0,1.0,43.42,427.35,0,0,1,1083,0,9,1243.42,138.1577777777778,0.3333333333333333,2,0,0,9,1446.3300000000002,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0002667,ACCT000060,CUST000068,BEN000550,DEV000491,False,normal_activity,2025-06-01 13:22:00,12.0,AED,international_transfer,grocery,GB,AE,mobile,2.5649493574615367,0,0,1,1,0,13,6,6,0,-0.6543076027939151,5,77.676,0.15448787270199288,1.0,1.0,12.0,396.9,0,0,2,610,1055,5,388.38,77.676,0.0,2,0,1,7,920.28,2,0,10,1,0.0,0,0,1,0,0,0,0
TXN0002668,ACCT000561,CUST000235,BEN000652,DEV000062,False,normal_activity,2025-01-24 01:45:00,27.74,SGD,bank_transfer,travel,US,US,web,3.358289880650879,0,0,0,0,0,1,4,1,1,-1.0974738728593576,8,99.74875,0.2780987230416421,1.0,1.0,27.74,-1.0,0,0,1,1484,1283,8,797.99,99.74875,0.125,2,0,0,9,1439.93,3,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002669,ACCT000143,CUST000338,BEN000731,DEV000504,False,normal_activity,2025-04-03 19:19:00,64.56,SGD,card_payment,electronics,NL,NL,mobile,4.182965753875629,0,0,0,0,0,19,3,4,0,-0.07982284043325043,8,71.9825,0.8968846594658424,1.0,1.0,64.56,639.85,0,0,1,72,1201,8,575.86,71.9825,0.0,1,0,0,8,780.95,1,0,7,1,0.0,0,0,0,0,0,0,0
TXN0002670,ACCT000610,CUST000308,BEN000131,DEV000161,False,normal_activity,2025-04-28 17:38:00,73.06,SGD,international_transfer,grocery,NG,US,mobile,4.304875575485466,0,0,1,0,0,17,0,4,0,-0.3713767357010236,13,577.503076923077,0.12651014846407746,1.0,1.0,73.06,449.51666666666665,0,0,1,0,193,13,7507.54,577.503076923077,0.38461538461538464,1,0,0,7,762.13,2,0,11,1,0.0,0,0,0,0,0,0,0
TXN0002671,ACCT000124,CUST000437,BEN000436,DEV000010,True,shared_device_behaviour,2025-01-09 03:56:00,129.8,AED,card_payment,cash_services,AE,US,mobile,4.873669439023098,0,0,1,0,0,3,3,1,1,-0.3000097169598082,9,622.4477777777778,0.20853155017020616,1.0,1.0,129.8,-1.0,0,0,1,1774,400,9,5602.03,622.4477777777778,0.3333333333333333,2,0,0,6,1529.44,1,1,22,1,0.0,0,0,0,0,1,0,0
TXN0002672,ACCT000364,CUST000104,BEN000517,DEV000553,False,normal_activity,2025-07-06 22:52:00,137.99,EUR,international_transfer,grocery,US,DE,branch,4.934401988096667,0,0,1,0,1,22,6,7,1,0.4172377537556054,11,105.29272727272728,1.310536858282537,1.0,1.0,137.99,530.7166666666667,0,0,2,1047,1978,11,1158.22,105.29272727272728,0.0,3,0,0,12,14934.269999999999,1,0,10,1,0.0,0,0,0,0,0,0,0
TXN0002673,ACCT000509,CUST000035,BEN000755,DEV000161,False,normal_activity,2025-01-19 09:27:00,16.58,AED,bank_transfer,gambling,NG,FR,web,2.866761892257031,0,0,1,0,0,9,6,1,0,-1.0519778611460748,6,133.50166666666667,0.12419320607732737,1.0,1.0,16.58,-1.0,0,0,1,410,912,6,801.01,133.50166666666667,0.0,1,0,0,9,584.5500000000001,2,0,11,1,0.0,0,0,0,0,0,0,0
TXN0002674,ACCT000337,CUST000439,BEN000591,DEV000396,False,normal_activity,2025-12-08 19:18:00,93.67,GBP,bank_transfer,cash_services,US,US,mobile,4.5503971601407995,0,0,0,0,0,19,0,12,0,-0.6288729006559818,6,774.8916666666668,0.12088141353092366,1.0,1.0,93.67,448.6166666666667,0,0,3,1755,1414,6,4649.35,774.8916666666668,0.3333333333333333,1,0,0,10,1326.44,1,0,5,1,0.0,0,0,0,0,0,0,0
TXN0002675,ACCT000292,CUST000045,BEN000476,DEV000045,True,account_takeover_style_behaviour,2025-01-15 13:16:00,128.47,AED,bank_transfer,grocery,FR,GB,mobile,4.863449194070556,0,0,1,0,0,13,2,1,0,-0.30974012871345685,11,462.83272727272725,0.2775732838881512,1.0,1.0,128.47,-1.0,0,0,1,0,936,11,5091.16,462.83272727272725,0.36363636363636365,1,0,0,4,412.40999999999997,1,0,10,1,0.0,0,0,0,0,1,0,0
TXN0002676,ACCT000526,CUST000382,BEN000447,DEV000114,False,normal_activity,2025-03-06 21:00:00,81.21,AED,card_payment,travel,BR,TR,api,4.409276949164042,0,0,1,1,1,21,3,3,0,-0.42814911282330853,10,2407.195,0.03373636120048438,1.0,1.0,81.21,-1.0,0,0,1,1537,1639,10,24071.95,2407.195,0.2,2,0,1,7,880.7,3,0,7,1,0.0,0,0,1,0,0,0,0
TXN0002677,ACCT000009,CUST000284,BEN000115,DEV000529,False,normal_activity,2025-07-10 04:39:00,104.82,USD,card_payment,grocery,US,GB,mobile,4.661739537475985,0,0,1,0,0,4,3,7,1,-0.4934908503537116,6,511.56166666666667,0.20490198314312055,1.0,1.0,104.82,301.81666666666666,0,0,1,1419,1065,6,3069.37,511.56166666666667,0.3333333333333333,1,0,0,7,460.05999999999995,2,0,9,1,0.0,0,0,0,0,0,0,0
TXN0002678,ACCT000579,CUST000289,BEN000254,DEV000356,False,normal_activity,2025-01-11 01:57:00,11.71,SGD,card_payment,gambling,AE,US,mobile,2.542389085201363,0,0,1,0,0,1,5,1,1,-0.79238866815063,8,120.95625,0.09681186379372708,1.0,1.0,11.71,-1.0,0,0,1,365,162,8,967.65,120.95625,0.0,2,0,0,6,401.73,2,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002679,ACCT000483,CUST000465,BEN000347,DEV000600,False,normal_activity,2025-08-16 15:34:00,27.35,USD,card_payment,gambling,ZA,BR,branch,3.3446270301737613,0,0,1,0,1,15,5,8,0,-0.9169344004247356,4,229.2125,0.11932159022740907,1.0,1.0,27.35,253.51666666666668,0,0,1,922,1077,4,916.85,229.2125,0.0,1,0,0,5,35534.14,2,0,14,1,0.0,0,0,0,0,0,0,0
TXN0002680,ACCT000536,CUST000046,BEN000705,DEV000109,False,normal_activity,2025-05-18 16:13:00,228.02,USD,card_payment,cash_services,NL,SG,web,5.433809335985194,0,0,1,0,0,16,6,5,0,1.3205254917922322,4,107.9225,2.1128124348490815,1.0,1.0,228.02,3173.5333333333333,0,0,1,441,1934,4,431.69,107.9225,0.0,2,0,0,7,1248.05,2,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002681,ACCT000295,CUST000202,BEN000690,DEV000535,True,account_takeover_style_behaviour,2025-01-08 02:33:00,51.85,EUR,bank_transfer,grocery,AE,DE,mobile,3.967457712316247,0,0,1,0,0,2,2,1,1,-0.48927770116885605,5,103.19800000000001,0.5024322176786371,1.0,1.0,51.85,-1.0,0,0,1,205,197,5,515.99,103.19800000000001,0.2,2,0,0,7,5619.7699999999995,1,0,4,1,0.0,0,0,0,0,1,0,0
TXN0002682,ACCT000270,CUST000275,BEN000514,DEV000525,False,normal_activity,2025-08-10 18:28:00,493.14,USD,international_transfer,crypto_exchange,US,BR,web,6.202818877847215,0,0,1,0,0,18,6,8,0,2.2500118637025004,7,135.78714285714287,3.631713501173054,1.0,1.0,493.14,335.25,0,0,1,959,1975,7,950.51,135.78714285714287,0.14285714285714285,1,0,0,10,1064.68,3,0,12,1,0.0,0,0,0,0,0,0,0
TXN0002683,ACCT000401,CUST000466,BEN000085,DEV000555,True,unusual_amount_spike,2025-01-28 07:08:00,319.17,USD,card_payment,electronics,GB,NL,web,5.768852104730449,0,0,1,0,0,7,1,1,0,1.7504176911784475,5,108.50399999999999,2.9415505419155057,1.0,1.0,319.17,-1.0,0,0,1,439,1648,5,542.52,108.50399999999999,0.4,2,0,0,14,2847.04,1,0,5,1,0.0,0,0,0,0,0,0,0
TXN0002684,ACCT000450,CUST000253,BEN000577,DEV000030,False,normal_activity,2025-08-10 18:51:00,272.43,EUR,cash_withdrawal,travel,DE,AE,web,5.611045647604334,0,0,1,1,0,18,6,8,0,-0.331892114588245,8,3034.9,0.08976572539457643,1.0,1.0,272.43,793.55,0,0,1,303,0,8,24279.2,3034.9,0.25,2,0,1,8,1449.23,1,0,8,1,0.0,0,0,1,0,0,0,0
TXN0002685,ACCT000648,CUST000362,BEN000368,DEV000063,False,normal_activity,2025-08-31 19:05:00,38.49,AED,card_payment,cash_services,FR,AE,mobile,3.676047475298558,0,0,1,1,0,19,6,8,0,-0.7505042540802266,5,77.534,0.49642737379730184,1.0,1.0,38.49,1030.8333333333333,0,0,1,1225,349,5,387.67,77.534,0.2,1,0,1,7,814.58,1,0,10,1,0.0,0,0,1,0,0,0,0
TXN0002686,ACCT000601,CUST000104,BEN000522,DEV000318,False,normal_activity,2025-05-07 03:03:00,144.92,GBP,bank_transfer,cash_services,GB,FR,api,4.983058526326021,0,0,1,0,1,3,2,5,1,-0.2509335696240415,12,501.4066666666667,0.2890268710693914,1.0,1.0,144.92,185.01666666666668,0,0,2,989,1918,12,6016.88,501.4066666666667,0.3333333333333333,2,0,0,9,815.4100000000001,1,0,14,1,0.0,0,0,0,0,0,0,0
TXN0002687,ACCT000038,CUST000421,BEN000347,DEV000070,False,normal_activity,2025-08-10 14:05:00,51.12,EUR,bank_transfer,crypto_exchange,SG,BR,web,3.953548752256644,0,0,1,0,0,14,6,8,0,-0.3566800846657121,8,1412.15625,0.036199960167297346,1.0,1.0,51.12,1725.3,0,0,2,545,467,8,11297.25,1412.15625,0.125,1,0,0,5,35534.14,1,0,6,1,0.0,0,0,0,0,0,0,0
TXN0002688,ACCT000107,CUST000226,BEN000578,DEV000039,False,normal_activity,2025-01-14 17:26:00,74.0,EUR,bank_transfer,grocery,DE,DE,mobile,4.31748811353631,0,0,0,0,0,17,1,1,0,-0.3295293675142688,9,1261.7488888888888,0.058648753846072564,1.0,1.0,74.0,-1.0,0,0,2,0,1451,9,11355.74,1261.7488888888888,0.1111111111111111,1,0,0,10,9582.300000000001,1,0,2,1,0.0,0,0,0,0,0,0,0
TXN0002689,ACCT000663,CUST000113,BEN000175,DEV000487,False,normal_activity,2025-11-14 17:32:00,113.98,SGD,card_payment,grocery,GB,NG,mobile,4.744758200195145,0,0,1,1,0,17,4,11,0,0.7586214848133462,7,75.26142857142858,1.514454378072623,1.0,1.0,113.98,533.9,0,0,1,432,1813,7,526.83,75.26142857142858,0.0,3,0,1,7,631.48,2,0,7,1,0.0,0,0,1,0,0,0,0
TXN0002690,ACCT000272,CUST000111,BEN000117,DEV000418,False,normal_activity,2025-12-02 09:39:00,38.4,AED,card_payment,grocery,GB,GB,mobile,3.673765816303888,0,0,0,0,0,9,1,12,0,-0.49567704757695874,5,574.086,0.06688893301700442,1.0,1.0,38.4,787.85,0,0,1,1585,2156,5,2870.43,574.086,0.2,2,0,0,10,11533.63,1,0,11,1,0.0,0,0,0,0,0,0,0
TXN0002691,ACCT000407,CUST000235,BEN000176,DEV000507,False,normal_activity,2025-03-03 21:23:00,137.14,EUR,card_payment,grocery,NL,FR,mobile,4.928267663660827,0,0,1,0,0,21,0,3,0,0.7892080696231413,10,92.587,1.4812014645684597,1.0,1.0,137.14,-1.0,0,0,1,983,1321,10,925.87,92.587,0.3,1,0,0,10,21824.76,3,0,5,1,0.0,0,0,0,0,0,0,0
TXN0002692,ACCT000040,CUST000496,BEN000739,DEV000562,True,new_beneficiary_risk,2025-07-03 03:36:00,52.49,SGD,international_transfer,gambling,US,AE,mobile,3.979494720543159,0,0,1,1,0,3,3,7,1,-0.7542201713794674,7,130.83,0.40120767408086827,1.0,1.0,52.49,1252.1333333333334,0,0,1,167,636,7,915.8100000000001,130.83,0.14285714285714285,1,0,1,7,14756.86,1,0,16,1,0.0,0,0,1,0,0,1,0
TXN0002693,ACCT000074,CUST000344,BEN000061,DEV000086,False,normal_activity,2025-06-01 13:26:00,78.28,GBP,card_payment,grocery,US,GB,mobile,4.372985890021733,0,0,1,0,0,13,6,6,0,0.01361120950496786,6,77.58,1.009022944057747,1.0,1.0,78.28,840.15,0,0,1,476,1414,6,465.48,77.58,0.16666666666666666,1,0,0,6,377.78999999999996,1,0,11,1,0.0,0,0,0,0,0,0,0
TXN0002694,ACCT000287,CUST000323,BEN000229,DEV000499,False,normal_activity,2025-10-11 10:22:00,6.17,AED,bank_transfer,grocery,GB,FR,branch,1.969905654611529,0,0,1,0,1,10,5,10,0,-0.9783332820479913,10,39.523,0.15611163120208485,1.0,1.0,6.17,712.5833333333334,0,0,1,1400,1096,10,395.23,39.523,0.3,1,0,0,7,438.44,2,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002695,ACCT000503,CUST000321,BEN000274,DEV000027,False,normal_activity,2025-03-20 10:25:00,49.22,AED,card_payment,grocery,DE,DE,web,3.916413353729439,0,0,0,0,0,10,3,3,0,-0.6239534124944656,5,110.14200000000001,0.4468776670116758,1.0,1.0,49.22,-1.0,0,0,1,1509,460,5,550.71,110.14200000000001,0.2,1,0,0,6,355.59000000000003,2,0,8,1,0.0,0,0,0,0,0,0,0
TXN0002696,ACCT000541,CUST000200,BEN000670,DEV000224,False,normal_activity,2025-05-25 20:51:00,207.93,USD,bank_transfer,grocery,US,ZA,mobile,5.34199926763416,0,0,1,0,0,20,6,5,0,-0.04605969007462109,7,223.90285714285713,0.9286616644973587,1.0,1.0,207.93,816.5,0,0,2,285,1449,7,1567.32,223.90285714285713,0.2857142857142857,2,0,0,3,397.11,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0002697,ACCT000627,CUST000083,BEN000288,DEV000179,True,high_risk_jurisdiction_exposure,2025-05-17 04:10:00,124.61,SGD,bank_transfer,travel,GB,NG,mobile,4.833181868699161,0,0,1,1,0,4,5,5,1,0.5735864034780213,11,70.73545454545454,1.7616342582477607,1.0,1.0,124.61,1007.5166666666667,0,0,3,627,276,11,778.09,70.73545454545454,0.5454545454545454,1,0,0,6,705.7,1,0,7,1,0.0,0,0,1,0,0,0,0
TXN0002698,ACCT000138,CUST000218,BEN000715,DEV000143,False,normal_activity,2025-10-31 11:19:00,148.1,GBP,card_payment,grocery,NL,PA,web,5.004617221770693,0,0,1,1,0,11,4,10,0,0.6226701797618601,3,101.66666666666667,1.4567213114754096,1.0,1.0,148.1,5370.8,0,0,1,771,1382,3,305.0,101.66666666666667,0.3333333333333333,1,0,1,11,2138.92,1,0,10,1,0.0,0,0,1,0,0,0,0
TXN0002699,ACCT000142,CUST000144,BEN000791,DEV000432,True,high_transaction_velocity,2025-07-09 06:12:00,69.96,EUR,card_payment,electronics,US,DE,web,4.262116338001324,0,0,1,0,0,6,2,7,0,-0.13181469058825848,12,81.90666666666667,0.8541429269086764,1.0,1.0,69.96,270.3833333333333,0,0,2,1204,1034,12,982.88,81.90666666666667,0.25,1,0,0,7,397.42,1,0,13,1,0.0,0,0,0,0,0,0,0
TXN0002700,ACCT000380,CUST000006,BEN000521,DEV000073,False,normal_activity,2025-10-14 09:51:00,301.46,AED,card_payment,grocery,NL,US,mobile,5.7119490373225945,0,0,1,0,0,9,1,10,0,-0.17984291918517312,4,401.5899999999999,0.7506661022435819,1.0,1.0,301.46,160.53333333333333,0,0,1,0,25,4,1606.3599999999997,401.5899999999999,0.0,1,0,0,11,25113.739999999998,1,0,7,1,0.0,0,0,0,0,0,0,0
TXN0002701,ACCT000383,CUST000417,BEN000275,DEV000486,False,normal_activity,2025-01-28 10:49:00,86.45,GBP,card_payment,grocery,FR,DE,api,4.471067201464611,0,0,1,0,1,10,1,1,0,-0.4506603103427249,5,1972.4679999999996,0.04382834094139931,1.0,1.0,86.45,222.26666666666668,0,0,1,665,822,5,9862.339999999998,1972.4679999999996,0.2,1,0,0,7,644.26,1,0,13,1,0.0,0,0,0,0,0,0,0
TXN0002702,ACCT000026,CUST000051,BEN000479,DEV000525,False,normal_activity,2025-02-04 18:45:00,36.82,AED,card_payment,travel,US,US,mobile,3.6328380632303117,0,0,0,0,0,18,1,2,0,-0.4017163731765091,3,44.843333333333334,0.8210807998216011,1.0,1.0,36.82,-1.0,0,0,1,625,1152,3,134.53,44.843333333333334,0.0,1,0,0,9,9647.2,3,0,12,1,0.0,0,0,0,0,0,0,0
TXN0002703,ACCT000314,CUST000484,BEN000536,DEV000400,False,normal_activity,2025-12-11 23:30:00,143.97,AED,cash_withdrawal,travel,GB,US,mobile,4.976526824462806,0,0,1,0,0,23,3,12,1,-0.27162465846952843,9,362.1433333333333,0.39754977311009454,1.0,1.0,143.97,2136.9166666666665,0,0,1,3,2039,9,3259.29,362.1433333333333,0.2222222222222222,2,0,0,9,1668.1200000000001,2,0,11,1,0.0,0,0,0,0,0,0,0
TXN0002704,ACCT000629,CUST000160,BEN000088,DEV000049,False,normal_activity,2025-01-19 17:05:00,152.98,EUR,card_payment,grocery,NL,US,mobile,5.0368227238499035,0,0,1,0,0,17,6,1,0,2.204789122543879,11,62.48909090909091,2.448107306002502,1.0,1.0,152.98,246.4,0,0,2,1101,1777,11,687.38,62.48909090909091,0.0,3,0,0,7,1921.82,1,0,4,1,0.0,0,0,0,0,0,0,0
TXN0002705,ACCT000115,CUST000286,BEN000667,DEV000358,False,normal_activity,2025-09-02 11:03:00,117.52,SGD,card_payment,cash_services,GB,FR,api,4.775081722705364,0,0,1,0,1,11,1,9,0,-0.3202649063324052,10,359.51,0.32688937720786626,1.0,1.0,117.52,1276.2833333333333,0,0,3,1755,391,10,3595.1,359.51,0.3,3,0,0,8,14482.480000000001,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0002706,ACCT000575,CUST000456,BEN000349,DEV000378,False,normal_activity,2025-02-24 13:38:00,46.4,USD,card_payment,grocery,NL,NL,branch,3.858622228701031,0,0,0,0,1,13,0,2,0,-0.651098147313354,6,84.97833333333334,0.5460215349010532,1.0,1.0,46.4,144.23333333333332,0,0,1,1832,1734,6,509.87,84.97833333333334,0.16666666666666666,1,0,0,6,792.13,1,0,9,1,0.0,0,0,0,0,0,0,0
TXN0002707,ACCT000314,CUST000484,BEN000677,DEV000224,False,normal_activity,2025-07-08 18:14:00,85.91,EUR,cash_withdrawal,cash_services,US,DE,web,4.464873100449369,0,0,1,0,0,18,1,7,0,-0.34390905468694344,9,362.1433333333333,0.237226512522666,1.0,1.0,85.91,120.81666666666666,0,0,1,0,1883,9,3259.29,362.1433333333333,0.2222222222222222,1,0,0,10,2272.15,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0002708,ACCT000368,CUST000441,BEN000490,DEV000002,True,shared_device_behaviour,2025-10-28 08:05:00,233.69,SGD,card_payment,cash_services,ZA,GB,web,5.458265494365099,0,0,1,0,0,8,1,10,0,1.9971712279821654,10,88.975,2.6264681090193878,1.0,1.0,233.69,703.4666666666667,0,0,1,1614,1412,10,889.75,88.975,0.2,1,0,0,11,3311.7000000000003,2,1,16,1,0.0,0,0,0,0,1,0,0
TXN0002709,ACCT000450,CUST000253,BEN000689,DEV000282,False,normal_activity,2025-06-23 06:51:00,102.49,EUR,cash_withdrawal,cash_services,GB,NG,mobile,4.639474989680082,0,0,1,1,0,6,0,6,0,-0.35230925792487,8,3034.9,0.03377047019671159,1.0,1.0,102.49,480.6,0,0,1,255,0,8,24279.2,3034.9,0.25,1,0,1,8,953.3599999999999,1,0,10,1,0.0,0,0,1,0,0,0,0
TXN0002710,ACCT000495,CUST000067,BEN000066,DEV000598,False,normal_activity,2025-04-09 09:00:00,17.64,GBP,card_payment,cash_services,SG,US,mobile,2.925309809257445,0,0,1,0,0,9,2,4,0,-0.32726470557924703,10,2211.047,0.00797812077264753,1.0,1.0,17.64,996.6666666666666,0,0,1,1176,53,10,22110.47,2211.047,0.5,2,0,0,3,89.28999999999999,1,0,12,1,0.0,0,0,0,0,0,0,0
TXN0002711,ACCT000447,CUST000131,BEN000034,DEV000003,False,normal_activity,2025-03-01 19:24:00,37.87,AED,card_payment,gambling,GB,US,mobile,3.660222744864132,0,0,1,0,0,19,5,3,0,-0.802575839640486,7,94.67571428571429,0.3999969821797715,1.0,1.0,37.87,-1.0,0,0,3,956,1868,7,662.73,94.67571428571429,0.0,1,0,0,10,411.93,1,0,19,1,0.0,0,0,0,0,0,0,0
